"IDE_VENTA","IDE_PEDIDO","IDE_CLIENTE","IDE_FECHA","IDE_PRODUCTO","IDE_VENDEDOR","NUM_PRECIO_NETO"
1112,13640,3635,"2014-09-04","PRO11",1,118.0
1111,13633,3628,"2014-09-22","PRO11",1,329.0
1110,13620,3615,"2014-10-18","PRO11",1,135.0
1109,13618,3613,"2014-10-24","PRO11",1,325.0
1108,13617,3612,"2014-08-18","PRO11",1,120.0
1107,13613,3608,"2014-09-17","PRO11",1,116.0
1106,13609,3604,"2014-10-19","PRO11",1,373.0
1105,13604,3599,"2014-08-01","PRO11",1,185.0
1104,13603,3598,"2014-08-28","PRO11",1,239.0
1103,13598,3593,"2014-10-03","PRO11",1,147.0
1102,13586,3581,"2014-09-15","PRO11",1,296.0
1101,13582,3577,"2014-08-06","PRO11",1,94.0
1100,13580,3575,"2014-09-20","PRO11",1,84.0
1099,13579,3574,"2014-09-17","PRO11",1,130.0
1098,13577,3572,"2014-09-04","PRO11",1,199.0
1097,13570,3565,"2014-09-14","PRO11",1,100.0
1096,13569,3564,"2014-09-28","PRO11",1,227.0
1095,13567,3562,"2014-07-30","PRO11",1,228.0
1094,13565,3560,"2014-09-30","PRO11",1,97.0
1093,13559,3554,"2014-09-29","PRO11",1,240.0
1092,13557,3552,"2014-08-22","PRO11",1,84.0
1091,13554,3549,"2014-07-23","PRO11",1,149.0
1090,13548,3543,"2014-08-27","PRO11",1,106.0
1089,13538,3533,"2014-10-08","PRO11",1,255.0
1088,13536,3531,"2014-09-29","PRO11",1,94.0
1087,13535,3530,"2014-08-03","PRO11",5,321.0
1086,13534,3529,"2014-08-23","PRO11",5,89.0
1085,13532,3527,"2014-09-14","PRO11",5,148.0
1084,13531,3526,"2014-10-17","PRO11",5,168.0
1083,13523,3518,"2014-07-28","PRO11",5,126.0
1082,13522,3517,"2014-08-31","PRO11",5,218.0
1081,13519,3514,"2014-10-21","PRO11",5,179.0
1080,13517,3512,"2014-10-20","PRO11",5,256.0
1079,13513,3508,"2014-07-27","PRO11",5,209.0
1078,13505,3500,"2014-08-27","PRO11",5,121.0
1077,13499,3494,"2014-09-24","PRO11",5,174.0
1076,13494,3489,"2014-09-18","PRO11",5,104.0
1075,13492,3487,"2014-09-05","PRO11",5,325.0
1074,13491,3486,"2014-10-14","PRO11",5,158.0
1073,13489,3484,"2014-07-30","PRO11",5,95.0
1072,13488,3483,"2014-09-21","PRO11",5,138.0
1071,13482,3477,"2014-10-12","PRO11",5,129.0
1070,13481,3476,"2014-09-01","PRO11",5,204.0
1069,13480,3475,"2014-10-06","PRO11",5,87.0
1068,13478,3473,"2014-09-29","PRO11",5,190.0
1067,13477,3472,"2014-08-03","PRO11",5,110.0
1066,13474,3469,"2014-08-27","PRO11",5,88.0
1065,13471,3466,"2014-08-21","PRO11",5,257.0
1064,13470,3465,"2014-09-13","PRO11",5,221.0
1063,13467,3462,"2014-10-06","PRO11",5,170.0
1062,13465,3460,"2014-08-23","PRO11",5,368.0
1061,13462,3457,"2014-09-18","PRO11",1,297.0
1060,13461,3456,"2014-08-24","PRO11",1,206.0
1059,13456,3451,"2014-08-29","PRO11",1,149.0
1058,13448,3443,"2014-07-19","PRO11",1,103.0
1057,13444,3439,"2014-10-03","PRO11",1,83.0
1056,13440,3435,"2014-09-30","PRO11",1,167.0
1055,13438,3433,"2014-08-16","PRO11",1,115.0
1054,13436,3431,"2014-10-04","PRO11",1,105.0
1053,13434,3429,"2014-10-22","PRO11",1,130.0
1052,13433,3428,"2014-09-19","PRO11",1,221.0
1051,13431,3426,"2014-10-07","PRO11",1,102.0
1050,13429,3424,"2014-07-28","PRO11",1,263.0
1049,13428,3423,"2014-10-03","PRO11",1,178.0
1048,13427,3422,"2014-09-14","PRO11",2,152.0
1047,13426,3421,"2014-09-29","PRO11",2,228.0
1046,13425,3420,"2014-07-20","PRO11",2,344.0
1045,13423,3418,"2014-08-09","PRO11",2,244.0
1044,13421,3416,"2014-09-04","PRO11",2,461.0
1043,13420,3415,"2014-08-24","PRO11",2,392.0
1042,13418,3413,"2014-10-13","PRO11",2,99.0
1041,13417,3412,"2014-09-09","PRO11",2,184.0
1040,13414,3409,"2014-09-18","PRO11",2,166.0
1039,13412,3407,"2014-07-22","PRO11",2,415.0
1038,13408,3403,"2014-08-03","PRO11",2,158.0
1037,13407,3402,"2014-09-10","PRO11",2,102.0
1036,13406,3401,"2014-10-12","PRO11",2,184.0
1035,13402,3397,"2014-07-28","PRO11",2,83.0
1034,13395,3390,"2014-08-22","PRO11",2,90.0
1033,13389,3384,"2014-08-03","PRO11",2,496.0
1032,13388,3383,"2014-10-09","PRO11",2,181.0
1031,13384,3379,"2014-08-04","PRO11",2,188.0
1030,13375,3370,"2014-07-16","PRO11",2,168.0
1029,13373,3368,"2014-09-14","PRO11",2,276.0
1028,13372,3367,"2014-09-22","PRO11",2,182.0
1027,13371,3366,"2014-08-11","PRO11",2,165.0
1026,13369,3364,"2014-08-12","PRO11",2,115.0
1025,13368,3363,"2014-07-21","PRO11",2,301.0
1024,13365,3360,"2014-10-07","PRO11",2,104.0
1023,13356,3351,"2014-08-06","PRO11",2,522.0
1022,13355,3350,"2014-09-01","PRO11",1,187.0
1021,13350,3345,"2014-10-09","PRO11",1,135.0
1020,13348,3343,"2014-10-05","PRO11",1,98.0
1019,13347,3342,"2014-07-29","PRO11",1,328.0
1018,13346,3341,"2014-10-19","PRO11",1,437.0
1017,13342,3337,"2014-09-12","PRO11",1,385.0
1016,13341,3336,"2014-09-27","PRO11",1,352.0
1015,13340,3335,"2014-08-21","PRO11",1,163.0
1014,13334,3329,"2014-08-14","PRO11",1,635.0
1013,13331,3326,"2014-08-11","PRO11",1,109.0
1012,13330,3325,"2014-08-09","PRO11",1,99.0
1011,13321,3316,"2014-09-02","PRO11",1,262.0
1010,13320,3315,"2014-08-28","PRO11",1,170.0
1009,13317,3312,"2014-08-30","PRO11",1,101.0
1008,13311,3306,"2014-08-01","PRO11",1,235.0
1007,13301,3296,"2014-08-01","PRO11",1,76.0
1006,13300,3295,"2014-08-17","PRO11",1,151.0
1005,13298,3293,"2014-10-05","PRO11",1,175.0
1004,13295,3290,"2014-09-29","PRO11",1,140.0
1003,13289,3284,"2014-08-29","PRO11",1,144.0
1002,13285,3280,"2014-08-08","PRO11",1,327.0
1001,13276,3271,"2014-10-15","PRO11",1,238.0
1000,13271,3266,"2014-10-14","PRO11",1,252.0
999,13269,3264,"2014-10-18","PRO11",1,80.0
998,13267,3262,"2014-07-16","PRO11",1,264.0
997,13261,3256,"2014-09-06","PRO11",1,151.0
996,13259,3254,"2014-07-30","PRO11",1,282.0
995,13258,3253,"2014-09-11","PRO11",1,114.0
994,13256,3251,"2014-08-17","PRO11",1,295.0
993,13255,3250,"2014-10-13","PRO11",1,136.0
992,13254,3249,"2014-07-21","PRO11",1,212.0
991,13250,3245,"2014-10-16","PRO11",1,219.0
990,13249,3244,"2014-09-21","PRO11",1,132.0
989,13245,3240,"2014-07-17","PRO11",1,98.0
988,13243,3238,"2014-08-27","PRO11",1,134.0
987,13241,3236,"2014-09-10","PRO11",1,565.0
986,13240,3235,"2014-07-28","PRO11",1,240.0
985,13237,3232,"2014-10-21","PRO11",1,159.0
984,13236,3231,"2014-08-14","PRO11",1,204.0
983,13235,3230,"2014-09-04","PRO11",1,149.0
982,13234,3229,"2014-09-27","PRO11",1,91.0
981,13229,3224,"2014-10-01","PRO11",4,138.0
980,13228,3223,"2014-07-18","PRO11",4,230.0
979,13225,3220,"2014-10-18","PRO11",4,164.0
978,13222,3217,"2014-08-31","PRO11",4,158.0
977,13220,3215,"2014-09-27","PRO11",4,303.0
976,13217,3212,"2014-09-12","PRO11",4,331.0
975,13215,3210,"2014-08-22","PRO11",4,169.0
974,13212,3207,"2014-08-25","PRO11",4,467.0
973,13211,3206,"2014-09-08","PRO11",4,145.0
972,13210,3205,"2014-07-26","PRO11",4,201.0
971,13208,3203,"2014-10-08","PRO11",4,136.0
970,13201,3196,"2014-09-03","PRO11",4,177.0
969,13200,3195,"2014-07-25","PRO11",4,90.0
968,13199,3194,"2014-10-22","PRO11",4,200.0
967,13193,3188,"2014-09-10","PRO11",4,153.0
966,13192,3187,"2014-09-12","PRO11",4,117.0
965,13185,3180,"2014-10-12","PRO11",4,85.0
964,13182,3177,"2014-09-10","PRO11",4,213.0
963,13181,3176,"2014-08-11","PRO11",4,104.0
962,13176,3171,"2014-09-07","PRO11",4,380.0
961,13173,3168,"2014-07-31","PRO11",4,358.0
960,13169,3164,"2014-09-01","PRO11",4,582.0
959,13168,3163,"2014-08-19","PRO11",4,396.0
958,13167,3162,"2014-08-26","PRO11",4,144.0
957,13165,3160,"2014-07-30","PRO11",4,101.0
956,13164,3159,"2014-08-22","PRO11",1,105.0
955,13161,3156,"2014-10-18","PRO11",1,192.0
954,13157,3152,"2014-09-07","PRO11",1,205.0
953,13154,3149,"2014-09-19","PRO11",1,119.0
952,13153,3148,"2014-07-25","PRO11",1,477.0
951,13152,3147,"2014-08-12","PRO11",1,111.0
950,13151,3146,"2014-09-30","PRO11",1,156.0
949,13149,3144,"2014-10-05","PRO11",1,312.0
948,13148,3143,"2014-09-28","PRO11",1,240.0
947,13146,3141,"2014-07-18","PRO11",1,95.0
946,13145,3140,"2014-08-23","PRO11",1,120.0
945,13144,3139,"2014-08-14","PRO11",1,86.0
944,13140,3135,"2014-10-01","PRO11",1,142.0
943,13135,3130,"2014-10-06","PRO11",4,165.0
942,13133,3128,"2014-08-15","PRO11",4,147.0
941,13132,3127,"2014-09-26","PRO11",4,133.0
940,13128,3123,"2014-09-04","PRO11",4,247.0
939,13127,3122,"2014-08-01","PRO11",4,220.0
938,13126,3121,"2014-08-29","PRO11",4,127.0
937,13124,3119,"2014-09-07","PRO11",4,157.0
936,13123,3118,"2014-09-09","PRO11",4,144.0
935,13114,3109,"2014-08-08","PRO11",4,432.0
934,13109,3104,"2014-08-27","PRO11",4,170.0
933,13108,3103,"2014-10-22","PRO11",4,160.0
932,13105,3100,"2014-09-09","PRO11",4,100.0
931,13102,3097,"2014-09-20","PRO11",4,158.0
930,13099,3094,"2014-09-18","PRO11",4,114.0
929,13089,3084,"2014-09-19","PRO11",4,249.0
928,13087,3082,"2014-10-01","PRO11",4,452.0
927,13084,3079,"2014-09-24","PRO11",4,129.0
926,13083,3078,"2014-08-06","PRO11",4,98.0
925,13079,3074,"2014-08-04","PRO11",4,166.0
924,13073,3068,"2014-07-25","PRO11",4,122.0
923,13068,3063,"2014-10-14","PRO11",4,406.0
922,13064,3059,"2014-09-20","PRO11",4,352.0
921,13060,3055,"2014-08-30","PRO11",4,144.0
920,13059,3054,"2014-10-01","PRO11",4,175.0
919,13058,3053,"2014-07-29","PRO11",4,109.0
918,13055,3050,"2014-07-25","PRO11",4,78.0
917,13054,3049,"2014-07-27","PRO11",1,204.0
916,13053,3048,"2014-09-03","PRO11",4,408.0
915,13052,3047,"2014-08-30","PRO11",4,180.0
914,13050,3045,"2014-10-06","PRO11",4,226.0
913,13046,3041,"2014-09-21","PRO11",4,123.0
912,13043,3038,"2014-09-23","PRO11",4,86.0
911,13041,3036,"2014-10-11","PRO11",4,212.0
910,13035,3030,"2014-08-11","PRO11",4,89.0
909,13034,3029,"2014-08-06","PRO11",4,194.0
908,13033,3028,"2014-09-14","PRO11",4,106.0
907,13032,3027,"2014-08-11","PRO11",4,248.0
906,13027,3022,"2014-07-28","PRO11",4,193.0
905,13019,3014,"2014-10-24","PRO11",4,98.0
904,13018,3013,"2014-09-01","PRO11",4,145.0
903,13016,3011,"2014-09-23","PRO11",4,103.0
902,13015,3010,"2014-07-28","PRO11",4,191.0
901,13013,3008,"2014-09-11","PRO11",4,204.0
900,13012,3007,"2014-09-17","PRO11",4,131.0
899,13008,3003,"2014-10-03","PRO11",4,194.0
898,13007,3002,"2014-07-27","PRO11",4,214.0
897,13006,3001,"2014-10-17","PRO11",4,216.0
896,13001,2996,"2014-10-17","PRO11",4,167.0
895,12993,2988,"2014-10-17","PRO11",4,310.0
894,12992,2987,"2014-07-18","PRO11",4,245.0
893,12990,2985,"2014-10-11","PRO11",4,374.0
892,12983,2978,"2014-10-02","PRO11",4,185.0
891,12977,2972,"2014-10-15","PRO11",4,190.0
890,12976,2971,"2014-09-18","PRO11",1,118.0
889,12974,2969,"2014-09-26","PRO11",1,100.0
888,12972,2967,"2014-08-30","PRO11",1,140.0
887,12971,2966,"2014-10-11","PRO11",1,89.0
886,12970,2965,"2014-10-21","PRO11",1,207.0
885,12966,2961,"2014-08-18","PRO11",1,184.0
884,12965,2960,"2014-08-28","PRO11",1,102.0
883,12962,2957,"2014-09-07","PRO11",1,184.0
882,12961,2956,"2014-09-11","PRO11",1,144.0
881,12956,2951,"2014-07-26","PRO11",1,103.0
880,12953,2948,"2014-08-13","PRO11",1,151.0
879,12950,2945,"2014-07-21","PRO11",1,102.0
878,12949,2944,"2014-08-06","PRO11",1,79.0
877,12947,2942,"2014-10-17","PRO11",1,90.0
876,12941,2936,"2014-08-13","PRO11",1,569.0
875,12940,2935,"2014-09-25","PRO11",1,153.0
874,12939,2934,"2014-08-27","PRO11",1,171.0
873,12938,2933,"2014-07-28","PRO11",1,297.0
872,12935,2930,"2014-08-14","PRO11",1,129.0
871,12932,2927,"2014-10-01","PRO11",1,106.0
870,12931,2926,"2014-10-23","PRO11",1,107.0
869,12920,2915,"2014-10-21","PRO11",1,113.0
868,12915,2910,"2014-10-03","PRO11",1,156.0
867,12914,2909,"2014-09-13","PRO11",1,91.0
866,12912,2907,"2014-09-20","PRO11",1,298.0
865,12909,2904,"2014-10-16","PRO11",1,81.0
864,12907,2902,"2014-08-18","PRO11",1,234.0
863,12904,2899,"2014-08-29","PRO11",1,229.0
862,12903,2898,"2014-07-22","PRO11",1,79.0
861,12900,2895,"2014-08-17","PRO11",1,341.0
860,12899,2894,"2014-07-22","PRO11",1,144.0
859,12898,2893,"2014-09-19","PRO11",1,326.0
858,12897,2892,"2014-08-25","PRO11",1,114.0
857,12896,2891,"2014-08-31","PRO11",1,141.0
856,12895,2890,"2014-10-20","PRO11",1,212.0
855,12890,2885,"2014-08-14","PRO11",1,118.0
854,12886,2881,"2014-09-25","PRO11",1,257.0
853,12884,2879,"2014-10-01","PRO11",1,112.0
852,12875,2870,"2014-07-23","PRO11",1,183.0
851,12873,2868,"2014-09-25","PRO11",1,147.0
850,12871,2866,"2014-09-03","PRO11",1,85.0
849,12870,2865,"2014-07-24","PRO11",1,187.0
848,12869,2864,"2014-09-17","PRO11",1,307.0
847,12867,2862,"2014-08-24","PRO11",1,230.0
846,12865,2860,"2014-08-27","PRO11",1,123.0
845,12864,2859,"2014-10-09","PRO11",1,165.0
844,12860,2855,"2014-08-05","PRO11",1,130.0
843,12857,2852,"2014-08-05","PRO11",1,85.0
842,12851,2846,"2014-07-20","PRO11",1,208.0
841,12846,2841,"2014-09-18","PRO11",1,218.0
840,12843,2838,"2014-10-06","PRO11",1,422.0
839,12841,2836,"2014-07-19","PRO11",1,186.0
838,12839,2834,"2014-08-05","PRO11",1,144.0
837,12834,2829,"2014-07-27","PRO11",1,267.0
836,12828,2823,"2014-07-29","PRO11",1,301.0
835,12826,2821,"2014-08-05","PRO11",1,197.0
834,12822,2817,"2014-09-26","PRO11",1,400.0
833,12820,2815,"2014-10-07","PRO11",1,118.0
832,12816,2811,"2014-10-13","PRO11",1,80.0
831,12815,2810,"2014-08-03","PRO11",1,106.0
830,12812,2807,"2014-07-17","PRO11",1,148.0
829,12809,2804,"2014-08-01","PRO11",1,219.0
828,12808,2803,"2014-09-21","PRO11",1,203.0
827,12806,2801,"2014-08-29","PRO11",1,81.0
826,12805,2800,"2014-10-18","PRO11",1,78.0
825,12802,2797,"2014-08-31","PRO11",1,95.0
824,12800,2795,"2014-10-08","PRO11",1,106.0
823,12799,2794,"2014-08-05","PRO11",1,154.0
822,12798,2793,"2014-08-24","PRO11",1,217.0
821,12797,2792,"2014-10-16","PRO11",1,309.0
820,12796,2791,"2014-09-28","PRO11",1,142.0
819,12794,2789,"2014-10-19","PRO11",1,505.0
818,12790,2785,"2014-09-22","PRO11",1,108.0
817,12782,2777,"2014-09-09","PRO11",1,428.0
816,12779,2774,"2014-09-24","PRO11",1,182.0
815,12778,2773,"2014-10-04","PRO11",1,251.0
814,12774,2769,"2014-09-30","PRO11",1,112.0
813,12772,2767,"2014-07-18","PRO11",1,153.0
812,12769,2764,"2014-09-08","PRO11",1,93.0
811,12763,2758,"2014-10-13","PRO11",1,90.0
810,12749,2744,"2014-08-02","PRO11",1,76.0
809,12747,2742,"2014-10-03","PRO11",1,87.0
808,12746,2741,"2014-08-14","PRO11",1,239.0
807,12745,2740,"2014-10-12","PRO11",1,299.0
806,12744,2739,"2014-09-24","PRO11",1,102.0
805,12743,2738,"2014-08-06","PRO11",1,168.0
804,12742,2737,"2014-08-30","PRO11",1,310.0
803,12741,2736,"2014-07-18","PRO11",1,289.0
802,12736,2731,"2014-08-10","PRO11",1,217.0
801,12730,2725,"2014-07-18","PRO11",1,242.0
800,12728,2723,"2014-09-02","PRO11",1,192.0
799,12724,2719,"2014-08-07","PRO11",1,114.0
798,12723,2718,"2014-10-23","PRO11",1,315.0
797,12719,2714,"2014-09-04","PRO11",1,422.0
796,12718,2713,"2014-08-03","PRO11",1,112.0
795,12717,2712,"2014-09-01","PRO11",1,319.0
794,12709,2704,"2014-08-01","PRO11",1,81.0
793,12699,2694,"2014-08-14","PRO11",1,91.0
792,12695,2690,"2014-10-04","PRO11",1,87.0
791,12691,2686,"2014-08-10","PRO11",1,323.0
790,12689,2684,"2014-08-15","PRO11",1,95.0
789,12687,2682,"2014-10-06","PRO11",1,90.0
788,12686,2681,"2014-08-30","PRO11",1,128.0
787,12680,2675,"2014-09-23","PRO11",1,132.0
786,12660,2655,"2014-10-15","PRO11",1,92.0
785,12656,2651,"2014-08-12","PRO11",1,76.0
784,12654,2649,"2014-09-25","PRO11",1,109.0
783,12653,2648,"2014-08-14","PRO11",1,75.0
782,12649,2644,"2014-09-17","PRO11",1,150.0
781,12648,2643,"2014-08-08","PRO11",1,97.0
780,12647,2642,"2014-09-05","PRO11",1,103.0
779,12646,2641,"2014-07-27","PRO11",1,266.0
778,12644,2639,"2014-08-28","PRO11",1,120.0
777,12643,2638,"2014-10-06","PRO11",1,150.0
776,12642,2637,"2014-10-13","PRO11",1,172.0
775,12641,2636,"2014-10-11","PRO11",1,94.0
774,12640,2635,"2014-09-03","PRO11",1,167.0
773,12632,2627,"2014-08-02","PRO11",1,262.0
772,12631,2626,"2014-09-21","PRO11",1,146.0
771,12629,2624,"2014-10-11","PRO11",1,149.0
770,12625,2620,"2014-08-23","PRO11",1,115.0
769,12619,2614,"2014-08-20","PRO11",1,223.0
768,12617,2612,"2014-10-18","PRO11",1,446.0
767,12614,2609,"2014-07-19","PRO11",1,146.0
766,12611,2606,"2014-09-26","PRO11",1,94.0
765,12608,2603,"2014-08-18","PRO11",1,185.0
764,12607,2602,"2014-07-27","PRO11",1,158.0
763,12606,2601,"2014-07-24","PRO11",1,207.0
762,12604,2599,"2014-09-22","PRO11",1,76.0
761,12603,2598,"2014-10-23","PRO11",1,311.0
760,12599,2594,"2014-08-16","PRO11",1,98.0
759,12595,2590,"2014-08-16","PRO11",1,83.0
758,12593,2588,"2014-09-04","PRO11",1,102.0
757,12592,2587,"2014-08-10","PRO11",1,95.0
756,12590,2585,"2014-09-09","PRO11",1,294.0
755,12588,2583,"2014-10-05","PRO11",1,86.0
754,12581,2576,"2014-08-15","PRO11",1,105.0
753,12573,2568,"2014-08-04","PRO11",1,164.0
752,12572,2567,"2014-10-04","PRO11",1,219.0
751,12565,2560,"2014-09-04","PRO11",1,154.0
750,12564,2559,"2014-08-25","PRO11",1,184.0
749,12562,2557,"2014-09-23","PRO11",1,155.0
748,12561,2556,"2014-09-20","PRO11",1,95.0
747,12559,2554,"2014-07-27","PRO11",1,255.0
746,12557,2552,"2014-07-20","PRO11",1,78.0
745,12552,2547,"2014-08-01","PRO11",1,128.0
744,12551,2546,"2014-10-10","PRO11",1,105.0
743,12549,2544,"2014-07-16","PRO11",1,193.0
742,12546,2541,"2014-08-04","PRO11",1,80.0
741,12543,2538,"2014-10-02","PRO11",1,109.0
740,12538,2533,"2014-10-15","PRO11",1,166.0
739,12537,2532,"2014-10-23","PRO11",1,247.0
738,12534,2529,"2014-07-21","PRO11",1,120.0
737,12533,2528,"2014-07-23","PRO11",1,176.0
736,12529,2524,"2014-09-30","PRO11",1,232.0
735,12526,2521,"2014-10-08","PRO11",1,141.0
734,12525,2520,"2014-09-24","PRO11",1,101.0
733,12524,2519,"2014-10-12","PRO11",1,89.0
732,12522,2517,"2014-09-08","PRO11",1,119.0
731,12521,2516,"2014-08-12","PRO11",1,180.0
730,12512,2507,"2014-08-31","PRO11",1,120.0
729,12507,2502,"2014-08-07","PRO11",1,229.0
728,12500,2495,"2014-08-05","PRO11",1,84.0
727,12498,2493,"2014-08-01","PRO11",1,272.0
726,12497,2492,"2014-10-07","PRO11",1,113.0
725,12496,2491,"2014-10-23","PRO11",1,93.0
724,12494,2489,"2014-09-28","PRO11",1,208.0
723,12492,2487,"2014-08-30","PRO11",1,84.0
722,12490,2485,"2014-09-07","PRO11",1,307.0
721,12488,2483,"2014-08-03","PRO11",1,151.0
720,12487,2482,"2014-08-08","PRO11",1,343.0
719,12485,2480,"2014-08-19","PRO11",1,117.0
718,12484,2479,"2014-07-18","PRO11",1,101.0
717,12476,2471,"2014-09-22","PRO11",1,398.0
716,12474,2469,"2014-07-28","PRO11",1,293.0
715,12473,2468,"2014-08-31","PRO11",1,154.0
714,12472,2467,"2014-08-24","PRO11",1,137.0
713,12462,2457,"2014-09-25","PRO11",1,219.0
712,12461,2456,"2014-10-15","PRO11",1,111.0
711,12459,2454,"2014-09-26","PRO11",1,222.0
710,12456,2451,"2014-09-04","PRO11",1,83.0
709,12453,2448,"2014-08-30","PRO11",1,161.0
708,12452,2447,"2014-09-22","PRO11",1,170.0
707,12450,2445,"2014-09-05","PRO11",1,98.0
706,12445,2440,"2014-09-12","PRO11",1,107.0
705,12441,2436,"2014-08-29","PRO11",1,535.0
704,12434,2429,"2014-07-28","PRO11",1,329.0
703,12430,2425,"2014-09-09","PRO11",1,207.0
702,12427,2422,"2014-10-22","PRO11",1,380.0
701,12425,2420,"2014-10-10","PRO11",1,185.0
700,12423,2418,"2014-08-12","PRO11",1,151.0
699,12422,2417,"2014-07-23","PRO11",1,236.0
698,12416,2411,"2014-09-19","PRO11",1,218.0
697,12414,2409,"2014-09-18","PRO11",1,167.0
696,12413,2408,"2014-10-13","PRO11",1,113.0
695,12409,2404,"2014-10-17","PRO11",1,323.0
694,12408,2403,"2014-10-18","PRO11",1,125.0
693,12404,2399,"2014-08-06","PRO11",1,143.0
692,12402,2397,"2014-08-01","PRO11",1,359.0
691,12390,2385,"2014-07-23","PRO11",1,76.0
690,12388,2383,"2014-08-26","PRO11",1,120.0
689,12385,2380,"2014-07-19","PRO11",1,79.0
688,12384,2379,"2014-09-22","PRO11",1,175.0
687,12382,2377,"2014-10-12","PRO11",1,110.0
686,12374,2369,"2014-08-28","PRO11",1,242.0
685,12373,2368,"2014-08-23","PRO11",1,78.0
684,12371,2366,"2014-10-15","PRO11",1,203.0
683,12370,2365,"2014-09-12","PRO11",1,397.0
682,12367,2362,"2014-09-19","PRO11",1,108.0
681,12364,2359,"2014-10-16","PRO11",1,111.0
680,12356,2351,"2014-10-17","PRO11",1,184.0
679,12354,2349,"2014-07-26","PRO11",1,277.0
678,12353,2348,"2014-09-02","PRO11",1,83.0
677,12348,2343,"2014-09-25","PRO11",1,86.0
676,12347,2342,"2014-10-12","PRO11",1,231.0
675,12345,2340,"2014-10-22","PRO11",1,151.0
674,12344,2339,"2014-07-28","PRO11",1,83.0
673,12337,2332,"2014-09-11","PRO11",1,589.0
672,12332,2327,"2014-08-18","PRO11",1,185.0
671,12325,2320,"2014-07-29","PRO11",1,218.0
670,12321,2316,"2014-07-19","PRO11",1,245.0
669,12319,2314,"2014-07-31","PRO11",1,120.0
668,12318,2313,"2014-09-29","PRO11",1,246.0
667,12317,2312,"2014-10-11","PRO11",1,142.0
666,12314,2309,"2014-10-10","PRO11",1,186.0
665,12313,2308,"2014-08-12","PRO11",1,198.0
664,12310,2305,"2014-10-16","PRO11",1,112.0
663,12308,2303,"2014-07-20","PRO11",1,112.0
662,12306,2301,"2014-09-19","PRO11",1,275.0
661,12305,2300,"2014-10-06","PRO11",1,241.0
660,12302,2297,"2014-08-01","PRO11",1,107.0
659,12293,2288,"2014-09-14","PRO11",1,101.0
658,12289,2284,"2014-09-19","PRO11",1,372.0
657,12285,2280,"2014-07-29","PRO11",1,104.0
656,12282,2277,"2014-07-31","PRO11",1,342.0
655,12280,2275,"2014-08-21","PRO11",1,89.0
654,12278,2273,"2014-10-20","PRO11",1,159.0
653,12275,2270,"2014-09-01","PRO11",1,389.0
652,12274,2269,"2014-10-07","PRO11",1,218.0
651,12273,2268,"2014-08-08","PRO11",1,80.0
650,12271,2266,"2014-10-23","PRO11",1,268.0
649,12266,2261,"2014-08-17","PRO11",1,334.0
648,12263,2258,"2014-07-27","PRO11",1,112.0
647,12260,2255,"2014-08-02","PRO11",1,142.0
646,12259,2254,"2014-09-08","PRO11",1,80.0
645,12258,2253,"2014-08-04","PRO11",1,240.0
644,12253,2248,"2014-10-03","PRO11",1,97.0
643,12252,2247,"2014-07-26","PRO11",1,167.0
642,12250,2245,"2014-08-22","PRO11",1,97.0
641,12247,2242,"2014-08-13","PRO11",1,159.0
640,12242,2237,"2014-09-06","PRO11",1,256.0
639,12241,2236,"2014-09-02","PRO11",1,199.0
638,12240,2235,"2014-08-15","PRO11",1,88.0
637,12237,2232,"2014-08-25","PRO11",1,180.0
636,12235,2230,"2014-08-13","PRO11",1,284.0
635,12234,2229,"2014-07-22","PRO11",1,118.0
634,12231,2226,"2014-10-10","PRO11",1,115.0
633,12230,2225,"2014-08-18","PRO11",1,221.0
632,12227,2222,"2014-10-06","PRO11",1,352.0
631,12226,2221,"2014-08-15","PRO11",1,171.0
630,12222,2217,"2014-10-15","PRO11",1,86.0
629,12220,2215,"2014-07-26","PRO11",1,148.0
628,12219,2214,"2014-09-09","PRO11",1,231.0
627,12205,2200,"2014-08-06","PRO11",1,114.0
626,12200,2195,"2014-09-06","PRO11",1,181.0
625,12199,2194,"2014-08-18","PRO11",1,100.0
624,12189,2184,"2014-10-06","PRO11",1,567.0
623,12183,2178,"2014-09-23","PRO11",1,601.0
622,12182,2177,"2014-09-28","PRO11",1,181.0
621,12180,2175,"2014-10-11","PRO11",1,267.0
620,12177,2172,"2014-10-01","PRO11",1,114.0
619,12176,2171,"2014-09-16","PRO11",1,151.0
618,12175,2170,"2014-08-30","PRO11",1,117.0
