OficinaPertenece;CategoriaCliente;FechaRegistro;CodigoCliente;NombresCliente
SABANA LARGA;Personal;26/2/24 0:31;281;CTE-281 PAQUETERIA Personal
UASD ;Personal;18/7/23 14:34;282;CTE-282 PAQUETERIA Personal
UASD ;Personal;18/8/23 15:51;283;CTE-283 PAQUETERIA Personal
UASD ;Personal;22/9/23 15:38;284;CTE-284 PAQUETERIA Personal
UASD ;Personal;12/11/23 22:18;285;CTE-285 PAQUETERIA Personal
UNPHU ;Personal;29/11/23 23:47;286;CTE-286 PAQUETERIA Personal
UNPHU ;Personal;6/12/23 13:37;287;CTE-287 PAQUETERIA Personal
UNPHU ;Personal;23/1/24 21:41;288;CTE-288 PAQUETERIA Personal
UNPHU ;Personal;23/2/24 17:31;289;CTE-289 PAQUETERIA Personal
SANTIAGO UTESA;Personal;12/5/23 14:19;290;CTE-290 PAQUETERIA Personal
SANTIAGO UTESA;Personal;13/5/23 18:04;291;CTE-291 PAQUETERIA Personal
SANTIAGO UTESA;Personal;28/6/23 14:26;292;CTE-292 PAQUETERIA Personal
SANTIAGO UTESA;Personal;11/7/23 13:46;293;CTE-293 PAQUETERIA Personal
SANTIAGO UTESA;Personal;20/7/23 11:52;294;CTE-294 PAQUETERIA Personal
SANTIAGO UTESA;Personal;5/8/23 15:58;295;CTE-295 PAQUETERIA Personal
SANTIAGO UTESA;Personal;12/8/23 9:53;296;CTE-296 PAQUETERIA Personal
SANTIAGO UTESA;Personal;8/9/23 11:03;297;CTE-297 PAQUETERIA Personal
SANTIAGO UTESA;Personal;15/9/23 19:13;298;CTE-298 PAQUETERIA Personal
SANTIAGO UTESA;Personal;30/10/23 9:17;299;CTE-299 PAQUETERIA Personal
SANTIAGO UTESA;Personal;14/11/23 20:43;300;CTE-300 PAQUETERIA Personal
SANTIAGO UTESA;Personal;24/11/23 15:31;301;CTE-301 PAQUETERIA Personal
SANTIAGO UTESA;Personal;6/12/23 18:07;302;CTE-302 PAQUETERIA Personal
SANTIAGO UTESA;Personal;9/12/23 8:30;303;CTE-303 PAQUETERIA Personal
SANTIAGO UTESA;Personal;23/12/23 12:27;304;CTE-304 PAQUETERIA Personal
SANTIAGO UTESA;Personal;30/12/23 11:37;305;CTE-305 PAQUETERIA Personal
SANTIAGO UTESA;Personal;2/1/24 1:13;306;CTE-306 PAQUETERIA Personal
SANTIAGO UTESA;Personal;17/1/24 19:33;307;CTE-307 PAQUETERIA Personal
SANTIAGO UTESA;Personal;2/2/24 21:29;308;CTE-308 PAQUETERIA Personal
SANTIAGO UTESA;Personal;21/2/24 9:51;309;CTE-309 PAQUETERIA Personal
SANTIAGO UTESA;Personal;23/2/24 18:58;310;CTE-310 PAQUETERIA Personal
SANTIAGO UTESA;Personal;29/2/24 14:01;311;CTE-311 PAQUETERIA Personal
SANTIAGO UTESA;Pasaporte;2/3/24 23:00;312;CTE-312 PAQUETERIA Pasaporte
SANTIAGO UTESA;Personal;6/3/24 8:17;313;CTE-313 PAQUETERIA Personal
SANTIAGO UTESA;Personal;10/3/24 23:31;314;CTE-314 PAQUETERIA Personal
SANTIAGO UTESA;Personal;11/3/24 0:22;315;CTE-315 PAQUETERIA Personal
SANTIAGO UTESA;Personal;17/3/24 21:47;316;CTE-316 PAQUETERIA Personal
INTEC;Personal;2/6/23 10:19;317;CTE-317 PAQUETERIA Personal
BANÍ;Personal;7/5/23 14:41;318;CTE-318 PAQUETERIA Personal
NACO;Personal;13/5/97 0:00;319;CTE-319 PAQUETERIA Personal
CENTRO DE DISTRIBUCION;Corporativo;27/4/98 0:00;320;CTE-320 PAQUETERIA Corporativo
ARROYO HONDO;Corporativo;2/3/00 0:00;321;CTE-321 PAQUETERIA Corporativo
NACO;Personal;6/10/15 0:00;322;CTE-322 PAQUETERIA Personal
NACO;Personal;29/11/00 0:00;323;CTE-323 PAQUETERIA Personal
NACO;Corporativo;13/2/01 0:00;324;CTE-324 PAQUETERIA Corporativo
NACO;Corporativo;24/3/03 16:33;325;CTE-325 PAQUETERIA Corporativo
CENTRO DE DISTRIBUCION;Corporativo;19/1/04 13:47;326;CTE-326 PAQUETERIA Corporativo
BELLA VISTA;Corporativo;16/12/13 10:19;327;CTE-327 PAQUETERIA Corporativo
ARROYO HONDO;Corporativo;2/3/15 14:27;328;CTE-328 PAQUETERIA Corporativo
NACO;Corporativo;4/1/07 15:19;329;CTE-329 PAQUETERIA Corporativo
ARROYO HONDO;Corporativo;31/7/17 11:28;330;CTE-330 PAQUETERIA Corporativo
NACO;Corporativo;23/12/10 11:07;331;CTE-331 PAQUETERIA Corporativo
NACO;Corporativo;12/6/12 8:44;332;CTE-332 PAQUETERIA Corporativo
CENTRO DE DISTRIBUCION;Corporativo;12/3/14 14:29;333;CTE-333 PAQUETERIA Corporativo
NACO;Corporativo;3/11/16 22:38;334;CTE-334 PAQUETERIA Corporativo
NACO;Corporativo;1/8/19 0:00;335;CTE-335 PAQUETERIA Corporativo
NACO;Corporativo;1/1/92 0:00;336;CTE-336 PAQUETERIA Corporativo
NACO;Corporativo;7/1/21 15:07;337;CTE-337 PAQUETERIA Corporativo
NACO;Corporativo;14/5/21 0:00;338;CTE-338 PAQUETERIA Corporativo
INTEC;Corporativo;25/3/96 0:00;339;CTE-339 PAQUETERIA Corporativo
SANTIAGO HOSTOS;Corporativo;4/2/94 0:00;340;CTE-340 PAQUETERIA Corporativo
SANTIAGO HOSTOS;Corporativo;31/7/90 0:00;341;CTE-341 PAQUETERIA Corporativo
SANTIAGO HOSTOS;Corporativo;26/3/12 11:59;342;CTE-342 PAQUETERIA Corporativo
SANTIAGO HOSTOS;Corporativo;24/10/12 10:23;343;CTE-343 PAQUETERIA Corporativo
SANTIAGO HOSTOS;Corporativo;4/2/94 0:00;344;CTE-344 PAQUETERIA Corporativo
SANTIAGO HOSTOS;Corporativo;4/2/94 0:00;345;CTE-345 PAQUETERIA Corporativo
AZUA;Corporativo;2/12/15 18:35;346;CTE-346 PAQUETERIA Corporativo
SANTIAGO HOSTOS;Corporativo;4/1/17 10:23;347;CTE-347 PAQUETERIA Corporativo
SANTIAGO HOSTOS;Corporativo;4/9/21 13:53;348;CTE-348 PAQUETERIA Corporativo
SANTIAGO HOSTOS;Personal;22/5/96 0:00;349;CTE-349 PAQUETERIA Personal
SANTIAGO UTESA;Corporativo;11/6/96 0:00;350;CTE-350 PAQUETERIA Corporativo
SANTIAGO HOSTOS;Corporativo;5/9/00 0:00;351;CTE-351 PAQUETERIA Corporativo
SANTIAGO HOSTOS;Corporativo;11/5/01 0:00;352;CTE-352 PAQUETERIA Corporativo
INDEPENDENCIA;Personal;9/10/23 10:07;353;CTE-353 PAQUETERIA Personal
SANTIAGO BODY SHOP-PUCMM;Corporativo;18/5/21 9:00;354;CTE-354 PAQUETERIA Corporativo
NACO;Personal;19/1/08 10:54;355;CTE-355 PAQUETERIA Personal
NACO;Personal;14/4/92 0:00;356;CTE-356 PAQUETERIA Personal
NACO;Personal;15/1/18 0:00;357;CTE-357 PAQUETERIA Personal
NACO;Personal;3/5/22 10:39;358;CTE-358 PAQUETERIA Personal
BARAHONA;Personal;10/2/94 0:00;359;CTE-359 PAQUETERIA Personal
SANTIAGO UTESA;Personal;17/9/20 18:08;360;CTE-360 PAQUETERIA Personal
NACO;Corporativo;15/7/14 16:05;361;CTE-361 PAQUETERIA Corporativo
ARROYO HONDO;Personal;12/8/04 9:42;362;CTE-362 PAQUETERIA Personal
SAN CRISTÓBAL;Personal;26/10/14 12:12;363;CTE-363 PAQUETERIA Personal
APEC;Personal;19/9/14 22:05;364;CTE-364 PAQUETERIA Personal
UASD ;Personal;7/3/18 15:37;365;CTE-365 PAQUETERIA Personal
SANTIAGO UTESA;Personal;22/3/18 14:32;366;CTE-366 PAQUETERIA Personal
UASD ;Personal;12/3/20 1:44;367;CTE-367 PAQUETERIA Personal
NACO;Personal;22/10/21 10:17;368;CTE-368 PAQUETERIA Personal
SANTIAGO HOSTOS;Personal;6/5/91 0:00;369;CTE-369 PAQUETERIA Personal
SANTIAGO HOSTOS;Personal;17/6/92 0:00;370;CTE-370 PAQUETERIA Personal
SANTIAGO HOSTOS;Corporativo;20/10/95 0:00;371;CTE-371 PAQUETERIA Corporativo
SANTIAGO HOSTOS;Personal;16/7/93 0:00;372;CTE-372 PAQUETERIA Personal
SANTIAGO HOSTOS;Personal;31/1/95 0:00;373;CTE-373 PAQUETERIA Personal
SANTIAGO BODY SHOP-PUCMM;Personal;26/3/16 21:58;374;CTE-374 PAQUETERIA Personal
SANTIAGO BODY SHOP-PUCMM;Personal;1/10/16 11:15;375;CTE-375 PAQUETERIA Personal
SANTIAGO BODY SHOP-PUCMM;Personal;7/2/17 21:59;376;CTE-376 PAQUETERIA Personal
SANTIAGO BODY SHOP-PUCMM;Personal;6/4/17 23:32;377;CTE-377 PAQUETERIA Personal
SANTIAGO BODY SHOP-PUCMM;Personal;10/5/17 17:05;378;CTE-378 PAQUETERIA Personal
SANTIAGO BODY SHOP-PUCMM;Personal;10/8/17 13:45;379;CTE-379 PAQUETERIA Personal
SANTIAGO BODY SHOP-PUCMM;Personal;5/10/17 9:30;380;CTE-380 PAQUETERIA Personal
SANTIAGO BODY SHOP-PUCMM;Personal;11/6/18 20:31;381;CTE-381 PAQUETERIA Personal
SANTIAGO BODY SHOP-PUCMM;Personal;5/7/18 11:43;382;CTE-382 PAQUETERIA Personal
SANTIAGO BODY SHOP-PUCMM;Personal;30/7/18 21:52;383;CTE-383 PAQUETERIA Personal
SANTIAGO BODY SHOP-PUCMM;Personal;4/8/18 10:00;384;CTE-384 PAQUETERIA Personal
SANTIAGO BODY SHOP-PUCMM;Personal;13/9/18 0:00;385;CTE-385 PAQUETERIA Personal
SANTIAGO BODY SHOP-PUCMM;Personal;24/12/18 10:51;386;CTE-386 PAQUETERIA Personal
SANTIAGO BODY SHOP-PUCMM;Personal;4/3/19 17:06;387;CTE-387 PAQUETERIA Personal
SANTIAGO BODY SHOP-PUCMM;Personal;2/7/19 15:56;388;CTE-388 PAQUETERIA Personal
SANTIAGO BODY SHOP-PUCMM;Personal;30/11/19 21:04;389;CTE-389 PAQUETERIA Personal
SANTIAGO BODY SHOP-PUCMM;Personal;9/12/19 13:33;390;CTE-390 PAQUETERIA Personal
SANTIAGO BODY SHOP-PUCMM;Personal;18/12/19 22:42;391;CTE-391 PAQUETERIA Personal
SANTIAGO BODY SHOP-PUCMM;Personal;7/12/20 17:29;392;CTE-392 PAQUETERIA Personal
SANTIAGO BODY SHOP-PUCMM;Personal;1/12/21 11:01;393;CTE-393 PAQUETERIA Personal
SANTIAGO BODY SHOP-PUCMM;Personal;6/4/22 19:30;394;CTE-394 PAQUETERIA Personal
SANTIAGO BODY SHOP-PUCMM;Personal;10/5/22 19:21;395;CTE-395 PAQUETERIA Personal
SANTIAGO BODY SHOP-PUCMM;Personal;23/6/22 10:12;396;CTE-396 PAQUETERIA Personal
SANTIAGO BODY SHOP-PUCMM;Personal;8/7/22 16:50;397;CTE-397 PAQUETERIA Personal
SANTIAGO BODY SHOP-PUCMM;Personal;14/8/22 22:11;398;CTE-398 PAQUETERIA Personal
SANTIAGO BODY SHOP-PUCMM;Personal;2/9/22 14:06;399;CTE-399 PAQUETERIA Personal
SANTIAGO BODY SHOP-PUCMM;Personal;23/9/22 13:27;400;CTE-400 PAQUETERIA Personal
SANTIAGO BODY SHOP-PUCMM;Personal;7/10/22 11:43;401;CTE-401 PAQUETERIA Personal
SANTIAGO BODY SHOP-PUCMM;Personal;11/10/22 9:40;402;CTE-402 PAQUETERIA Personal
SANTIAGO BODY SHOP-PUCMM;Personal;17/11/22 13:36;403;CTE-403 PAQUETERIA Personal
SANTIAGO BODY SHOP-PUCMM;Personal;18/1/23 10:25;404;CTE-404 PAQUETERIA Personal
SANTIAGO BODY SHOP-PUCMM;Personal;28/4/23 17:26;405;CTE-405 PAQUETERIA Personal
INTEC;Personal;8/12/19 23:08;406;CTE-406 PAQUETERIA Personal
SANTIAGO HOSTOS;Personal;7/3/16 12:32;407;CTE-407 PAQUETERIA Personal
SANTIAGO BODY SHOP-PUCMM;Personal;17/9/20 11:55;408;CTE-408 PAQUETERIA Personal
BANÍ;Personal;24/6/12 17:36;409;CTE-409 PAQUETERIA Personal
BANÍ;Personal;19/7/12 15:51;410;CTE-410 PAQUETERIA Personal
BANÍ;Personal;12/12/12 16:46;411;CTE-411 PAQUETERIA Personal
BANÍ;Personal;8/4/13 8:30;412;CTE-412 PAQUETERIA Personal
BANÍ;Personal;30/5/13 12:47;413;CTE-413 PAQUETERIA Personal
BANÍ;Personal;14/11/13 11:36;414;CTE-414 PAQUETERIA Personal
BANÍ;Personal;14/1/14 10:05;415;CTE-415 PAQUETERIA Personal
BANÍ;Personal;7/8/16 23:12;416;CTE-416 PAQUETERIA Personal
BANÍ;Personal;18/10/16 15:24;417;CTE-417 PAQUETERIA Personal
BANÍ;Personal;21/4/22 19:32;418;CTE-418 PAQUETERIA Personal
BANÍ;Personal;14/5/22 21:28;419;CTE-419 PAQUETERIA Personal
BANÍ;Personal;27/6/22 14:54;420;CTE-420 PAQUETERIA Personal
BANÍ;Personal;1/9/22 16:48;421;CTE-421 PAQUETERIA Personal
BANÍ;Personal;26/10/22 16:59;422;CTE-422 PAQUETERIA Personal
BANÍ;Personal;29/12/22 12:32;423;CTE-423 PAQUETERIA Personal
BANÍ;Personal;11/1/23 10:26;424;CTE-424 PAQUETERIA Personal
BANÍ;Personal;26/3/23 17:28;425;CTE-425 PAQUETERIA Personal
AZUA;Personal;22/1/13 12:00;426;CTE-426 PAQUETERIA Personal
AZUA;Personal;21/2/13 16:21;427;CTE-427 PAQUETERIA Personal
AZUA;Personal;9/3/13 13:18;428;CTE-428 PAQUETERIA Personal
AZUA;Personal;11/4/14 12:24;429;CTE-429 PAQUETERIA Personal
AZUA;Personal;8/10/14 11:44;430;CTE-430 PAQUETERIA Personal
AZUA;Personal;9/7/15 0:05;431;CTE-431 PAQUETERIA Personal
AZUA;Personal;7/12/15 16:55;432;CTE-432 PAQUETERIA Personal
AZUA;Personal;27/9/19 17:39;433;CTE-433 PAQUETERIA Personal
INDEPENDENCIA;Personal;25/8/20 0:13;434;CTE-434 PAQUETERIA Personal
AZUA;Personal;22/10/20 22:27;435;CTE-435 PAQUETERIA Personal
AZUA;Personal;15/12/20 19:28;436;CTE-436 PAQUETERIA Personal
AZUA;Personal;9/6/21 11:53;437;CTE-437 PAQUETERIA Personal
AZUA;Personal;9/6/21 20:08;438;CTE-438 PAQUETERIA Personal
AZUA;Personal;7/9/21 15:13;439;CTE-439 PAQUETERIA Personal
AZUA;Personal;22/9/21 20:50;440;CTE-440 PAQUETERIA Personal
AZUA;Personal;25/10/21 10:15;441;CTE-441 PAQUETERIA Personal
AZUA;Personal;6/11/21 20:07;442;CTE-442 PAQUETERIA Personal
AZUA;Personal;19/11/21 13:08;443;CTE-443 PAQUETERIA Personal
AZUA;Personal;29/11/21 14:49;444;CTE-444 PAQUETERIA Personal
AZUA;Personal;3/2/22 10:07;445;CTE-445 PAQUETERIA Personal
AZUA;Personal;21/2/22 9:43;446;CTE-446 PAQUETERIA Personal
AZUA;Personal;8/8/22 16:47;447;CTE-447 PAQUETERIA Personal
AZUA;Personal;12/9/22 12:44;448;CTE-448 PAQUETERIA Personal
AZUA;Personal;24/10/22 22:16;449;CTE-449 PAQUETERIA Personal
AZUA;Personal;22/11/22 16:19;450;CTE-450 PAQUETERIA Personal
AZUA;Personal;23/12/22 13:25;451;CTE-451 PAQUETERIA Personal
AZUA;Personal;29/3/23 13:34;452;CTE-452 PAQUETERIA Personal
AZUA;Personal;18/4/23 16:38;453;CTE-453 PAQUETERIA Personal
AZUA;Personal;24/4/23 23:38;454;CTE-454 PAQUETERIA Personal
BARAHONA;Personal;16/1/13 9:10;455;CTE-455 PAQUETERIA Personal
BARAHONA;Personal;8/2/13 22:21;456;CTE-456 PAQUETERIA Personal
BELLA VISTA;Personal;12/11/13 9:27;457;CTE-457 PAQUETERIA Personal
BARAHONA;Personal;10/12/13 16:47;458;CTE-458 PAQUETERIA Personal
BARAHONA;Personal;7/8/14 9:41;459;CTE-459 PAQUETERIA Personal
BARAHONA;Personal;15/8/14 16:52;460;CTE-460 PAQUETERIA Personal
BARAHONA;Personal;10/12/14 19:28;461;CTE-461 PAQUETERIA Personal
BARAHONA;Personal;6/1/15 0:15;462;CTE-462 PAQUETERIA Personal
UNPHU ;Personal;27/3/15 20:15;463;CTE-463 PAQUETERIA Personal
BARAHONA;Personal;15/6/15 10:50;464;CTE-464 PAQUETERIA Personal
BARAHONA;Personal;5/1/16 18:08;465;CTE-465 PAQUETERIA Personal
BARAHONA;Personal;18/1/16 9:51;466;CTE-466 PAQUETERIA Personal
BARAHONA;Personal;7/12/16 14:13;467;CTE-467 PAQUETERIA Personal
BARAHONA;Personal;23/11/17 14:42;468;CTE-468 PAQUETERIA Personal
BARAHONA;Personal;15/4/18 14:29;469;CTE-469 PAQUETERIA Personal
BARAHONA;Personal;18/11/18 10:33;470;CTE-470 PAQUETERIA Personal
BARAHONA;Personal;7/3/19 17:32;471;CTE-471 PAQUETERIA Personal
BARAHONA;Personal;19/3/19 14:11;472;CTE-472 PAQUETERIA Personal
BARAHONA;Personal;22/8/19 13:50;473;CTE-473 PAQUETERIA Personal
BARAHONA;Personal;24/9/19 10:50;474;CTE-474 PAQUETERIA Personal
BARAHONA;Personal;16/10/19 21:11;475;CTE-475 PAQUETERIA Personal
BARAHONA;Personal;20/1/20 16:06;476;CTE-476 PAQUETERIA Personal
BARAHONA;Personal;11/2/20 20:44;477;CTE-477 PAQUETERIA Personal
BARAHONA;Personal;2/3/22 10:52;478;CTE-478 PAQUETERIA Personal
BARAHONA;Personal;10/3/22 14:30;479;CTE-479 PAQUETERIA Personal
BARAHONA;Personal;5/5/22 21:12;480;CTE-480 PAQUETERIA Personal
BARAHONA;Personal;4/12/20 0:10;481;CTE-481 PAQUETERIA Personal
BARAHONA;Personal;11/4/21 0:16;482;CTE-482 PAQUETERIA Personal
BARAHONA;Personal;29/4/21 10:22;483;CTE-483 PAQUETERIA Personal
BARAHONA;Personal;2/7/21 14:53;484;CTE-484 PAQUETERIA Personal
BARAHONA;Personal;5/7/21 15:22;485;CTE-485 PAQUETERIA Personal
BARAHONA;Personal;13/7/21 11:06;486;CTE-486 PAQUETERIA Personal
BARAHONA;Personal;23/8/21 19:17;487;CTE-487 PAQUETERIA Personal
BARAHONA;Personal;7/10/21 17:14;488;CTE-488 PAQUETERIA Personal
BARAHONA;Personal;9/10/21 12:04;489;CTE-489 PAQUETERIA Personal
BARAHONA;Personal;23/6/22 16:31;490;CTE-490 PAQUETERIA Personal
BARAHONA;Personal;27/6/22 12:49;491;CTE-491 PAQUETERIA Personal
BARAHONA;Personal;10/8/22 9:41;492;CTE-492 PAQUETERIA Personal
BARAHONA;Personal;18/9/22 17:17;493;CTE-493 PAQUETERIA Personal
BARAHONA;Personal;12/10/22 11:00;494;CTE-494 PAQUETERIA Personal
BARAHONA;Personal;11/11/22 19:48;495;CTE-495 PAQUETERIA Personal
BARAHONA;Personal;24/11/22 21:22;496;CTE-496 PAQUETERIA Personal
BARAHONA;Personal;7/12/22 13:53;497;CTE-497 PAQUETERIA Personal
BARAHONA;Personal;8/12/22 12:32;498;CTE-498 PAQUETERIA Personal
BARAHONA;Personal;9/12/22 11:38;499;CTE-499 PAQUETERIA Personal
BARAHONA;Personal;19/12/22 14:41;500;CTE-500 PAQUETERIA Personal
BARAHONA;Personal;6/1/23 21:43;501;CTE-501 PAQUETERIA Personal
BARAHONA;Personal;15/1/23 15:34;502;CTE-502 PAQUETERIA Personal
BARAHONA;Personal;17/1/23 10:41;503;CTE-503 PAQUETERIA Personal
BARAHONA;Personal;22/4/23 9:49;504;CTE-504 PAQUETERIA Personal
SAN JUAN DE LA MAGUANA;Personal;29/1/14 22:57;505;CTE-505 PAQUETERIA Personal
SAN JUAN DE LA MAGUANA;Personal;26/12/12 18:13;506;CTE-506 PAQUETERIA Personal
BELLA VISTA;Personal;17/1/13 17:59;507;CTE-507 PAQUETERIA Personal
SAN JUAN DE LA MAGUANA;Personal;8/4/13 18:32;508;CTE-508 PAQUETERIA Personal
SAN JUAN DE LA MAGUANA;Personal;18/4/13 11:23;509;CTE-509 PAQUETERIA Personal
SAN JUAN DE LA MAGUANA;Personal;5/7/13 12:15;510;CTE-510 PAQUETERIA Personal
SAN JUAN DE LA MAGUANA;Personal;6/5/14 12:51;511;CTE-511 PAQUETERIA Personal
SAN JUAN DE LA MAGUANA;Personal;17/11/14 15:29;512;CTE-512 PAQUETERIA Personal
SAN JUAN DE LA MAGUANA;Personal;29/3/16 16:06;513;CTE-513 PAQUETERIA Personal
SAN JUAN DE LA MAGUANA;Personal;2/2/17 10:33;514;CTE-514 PAQUETERIA Personal
SAN JUAN DE LA MAGUANA;Personal;4/7/17 12:22;515;CTE-515 PAQUETERIA Personal
SAN JUAN DE LA MAGUANA;Personal;26/9/17 10:55;516;CTE-516 PAQUETERIA Personal
SAN JUAN DE LA MAGUANA;Personal;27/9/17 22:58;517;CTE-517 PAQUETERIA Personal
SAN JUAN DE LA MAGUANA;Personal;14/10/17 12:10;518;CTE-518 PAQUETERIA Personal
SAN JUAN DE LA MAGUANA;Personal;15/11/17 20:35;519;CTE-519 PAQUETERIA Personal
SAN JUAN DE LA MAGUANA;Personal;26/7/18 18:04;520;CTE-520 PAQUETERIA Personal
SAN JUAN DE LA MAGUANA;Personal;12/1/19 1:25;521;CTE-521 PAQUETERIA Personal
SAN JUAN DE LA MAGUANA;Personal;20/3/19 19:50;522;CTE-522 PAQUETERIA Personal
SAN JUAN DE LA MAGUANA;Personal;30/7/19 15:59;523;CTE-523 PAQUETERIA Personal
SAN JUAN DE LA MAGUANA;Personal;1/8/19 11:55;524;CTE-524 PAQUETERIA Personal
SAN JUAN DE LA MAGUANA;Personal;19/8/19 20:06;525;CTE-525 PAQUETERIA Personal
SAN JUAN DE LA MAGUANA;Personal;10/10/19 22:48;526;CTE-526 PAQUETERIA Personal
SAN JUAN DE LA MAGUANA;Personal;26/11/19 16:21;527;CTE-527 PAQUETERIA Personal
SAN JUAN DE LA MAGUANA;Personal;14/3/13 9:56;528;CTE-528 PAQUETERIA Personal
SAN JUAN DE LA MAGUANA;Personal;25/6/20 0:00;529;CTE-529 PAQUETERIA Personal
SAN JUAN DE LA MAGUANA;Personal;14/3/13 9:56;530;CTE-530 PAQUETERIA Personal
SAN JUAN DE LA MAGUANA;Personal;21/8/20 11:36;531;CTE-531 PAQUETERIA Personal
SAN JUAN DE LA MAGUANA;Personal;25/8/20 18:48;532;CTE-532 PAQUETERIA Personal
SAN JUAN DE LA MAGUANA;Personal;7/1/21 11:39;533;CTE-533 PAQUETERIA Personal
SAN JUAN DE LA MAGUANA;Personal;20/5/21 21:46;534;CTE-534 PAQUETERIA Personal
SAN JUAN DE LA MAGUANA;Personal;2/7/21 17:09;535;CTE-535 PAQUETERIA Personal
SAN JUAN DE LA MAGUANA;Personal;22/9/21 11:11;536;CTE-536 PAQUETERIA Personal
SAN JUAN DE LA MAGUANA;Personal;9/6/22 20:50;537;CTE-537 PAQUETERIA Personal
SAN JUAN DE LA MAGUANA;Personal;7/7/22 19:42;538;CTE-538 PAQUETERIA Personal
SAN JUAN DE LA MAGUANA;Personal;1/10/22 8:12;539;CTE-539 PAQUETERIA Personal
SAN JUAN DE LA MAGUANA;Personal;22/11/22 12:44;540;CTE-540 PAQUETERIA Personal
SAN JUAN DE LA MAGUANA;Personal;19/2/23 11:24;541;CTE-541 PAQUETERIA Personal
SAN JUAN DE LA MAGUANA;Personal;22/2/23 12:14;542;CTE-542 PAQUETERIA Personal
SAN JUAN DE LA MAGUANA;Personal;15/3/23 10:46;543;CTE-543 PAQUETERIA Personal
SAN JUAN DE LA MAGUANA;Personal;24/3/23 8:02;544;CTE-544 PAQUETERIA Personal
SAN JUAN DE LA MAGUANA;Personal;24/3/23 12:26;545;CTE-545 PAQUETERIA Personal
SAN JUAN DE LA MAGUANA;Personal;19/4/23 16:22;546;CTE-546 PAQUETERIA Personal
SAN CRISTÓBAL;Personal;19/4/23 14:20;547;CTE-547 PAQUETERIA Personal
SAN CRISTÓBAL;Personal;20/4/23 13:35;548;CTE-548 PAQUETERIA Personal
SAN CRISTÓBAL;Personal;27/10/14 8:52;549;CTE-549 PAQUETERIA Personal
SAN CRISTÓBAL;Personal;14/2/16 14:25;550;CTE-550 PAQUETERIA Personal
SAN CRISTÓBAL;Personal;5/9/16 17:50;551;CTE-551 PAQUETERIA Personal
SAN CRISTÓBAL;Personal;17/2/17 10:37;552;CTE-552 PAQUETERIA Personal
SAN CRISTÓBAL;Personal;29/6/17 14:59;553;CTE-553 PAQUETERIA Personal
SAN CRISTÓBAL;Personal;4/10/17 13:04;554;CTE-554 PAQUETERIA Personal
BANÍ;Personal;7/7/17 11:36;555;CTE-555 PAQUETERIA Personal
BANÍ;Personal;7/9/17 18:21;556;CTE-556 PAQUETERIA Personal
BANÍ;Personal;23/12/17 10:24;557;CTE-557 PAQUETERIA Personal
BANÍ;Personal;27/10/18 9:08;558;CTE-558 PAQUETERIA Personal
BANÍ;Personal;6/2/19 13:51;559;CTE-559 PAQUETERIA Personal
BANÍ;Personal;27/2/19 17:01;560;CTE-560 PAQUETERIA Personal
SAN CRISTÓBAL;Personal;15/6/19 9:59;561;CTE-561 PAQUETERIA Personal
BANÍ;Personal;29/7/19 19:50;562;CTE-562 PAQUETERIA Personal
BANÍ;Personal;27/9/19 12:05;563;CTE-563 PAQUETERIA Personal
SAN CRISTÓBAL;Personal;19/11/19 16:30;564;CTE-564 PAQUETERIA Personal
BANÍ;Personal;7/12/19 21:36;565;CTE-565 PAQUETERIA Personal
BANÍ;Personal;29/12/19 0:18;566;CTE-566 PAQUETERIA Personal
SAN CRISTÓBAL;Corporativo;31/12/19 12:55;567;CTE-567 PAQUETERIA Corporativo
SAN CRISTÓBAL;Personal;7/1/20 10:18;568;CTE-568 PAQUETERIA Personal
SAN CRISTÓBAL;Personal;5/3/20 16:03;569;CTE-569 PAQUETERIA Personal
SAN CRISTÓBAL;Personal;9/7/20 0:00;570;CTE-570 PAQUETERIA Personal
BANÍ;Personal;20/7/20 10:17;571;CTE-571 PAQUETERIA Personal
SAN CRISTÓBAL;Personal;17/8/20 21:22;572;CTE-572 PAQUETERIA Personal
BANÍ;Personal;5/9/20 5:32;573;CTE-573 PAQUETERIA Personal
BANÍ;Personal;7/9/20 9:05;574;CTE-574 PAQUETERIA Personal
SAN CRISTÓBAL;Personal;8/9/20 8:30;575;CTE-575 PAQUETERIA Personal
SAN CRISTÓBAL;Personal;23/9/20 12:18;576;CTE-576 PAQUETERIA Personal
SAN CRISTÓBAL;Personal;20/10/20 11:08;577;CTE-577 PAQUETERIA Personal
SAN CRISTÓBAL;Personal;23/10/20 12:58;578;CTE-578 PAQUETERIA Personal
BANÍ;Personal;19/11/20 14:48;579;CTE-579 PAQUETERIA Personal
BANÍ;Personal;24/12/20 17:38;580;CTE-580 PAQUETERIA Personal
BANÍ;Personal;16/1/21 10:23;581;CTE-581 PAQUETERIA Personal
SAN CRISTÓBAL;Personal;19/1/21 17:23;582;CTE-582 PAQUETERIA Personal
SAN CRISTÓBAL;Personal;26/1/21 12:02;583;CTE-583 PAQUETERIA Personal
BANÍ;Personal;27/3/21 13:07;584;CTE-584 PAQUETERIA Personal
SAN CRISTÓBAL;Personal;26/4/21 12:01;585;CTE-585 PAQUETERIA Personal
SAN CRISTÓBAL;Personal;18/5/21 21:03;586;CTE-586 PAQUETERIA Personal
BANÍ;Personal;4/6/21 23:13;587;CTE-587 PAQUETERIA Personal
