"IDE_PEDIDO";"DES_PEDIDO"
11142;"ORDER SALES MIG100743"
11085;"ORDER SALES MIG100686"
10481;"ORDER SALES MIG100082"
13933;"ORDER SALES MIG103534"
11746;"ORDER SALES MIG101347"
11073;"ORDER SALES MIG100674"
14520;"ORDER SALES MIG104121"
13758;"ORDER SALES MIG103359"
13592;"ORDER SALES MIG103193"
10698;"ORDER SALES MIG100299"
10494;"ORDER SALES MIG100095"
13738;"ORDER SALES MIG103339"
13579;"ORDER SALES MIG103180"
11564;"ORDER SALES MIG101165"
11313;"ORDER SALES MIG100914"
13747;"ORDER SALES MIG103348"
11154;"ORDER SALES MIG100755"
10955;"ORDER SALES MIG100556"
14282;"ORDER SALES MIG103883"
14232;"ORDER SALES MIG103833"
14073;"ORDER SALES MIG103674"
14043;"ORDER SALES MIG103644"
13968;"ORDER SALES MIG103569"
13866;"ORDER SALES MIG103467"
13821;"ORDER SALES MIG103422"
13780;"ORDER SALES MIG103381"
12978;"ORDER SALES MIG102579"
12925;"ORDER SALES MIG102526"
12869;"ORDER SALES MIG102470"
12783;"ORDER SALES MIG102384"
12089;"ORDER SALES MIG101690"
11216;"ORDER SALES MIG100817"
10986;"ORDER SALES MIG100587"
14346;"ORDER SALES MIG103947"
14019;"ORDER SALES MIG103620"
13921;"ORDER SALES MIG103522"
13675;"ORDER SALES MIG103276"
13613;"ORDER SALES MIG103214"
12649;"ORDER SALES MIG102250"
12620;"ORDER SALES MIG102221"
12542;"ORDER SALES MIG102143"
12208;"ORDER SALES MIG101809"
12121;"ORDER SALES MIG101722"
11946;"ORDER SALES MIG101547"
11797;"ORDER SALES MIG101398"
11780;"ORDER SALES MIG101381"
11151;"ORDER SALES MIG100752"
12509;"ORDER SALES MIG102110"
13012;"ORDER SALES MIG102613"
11557;"ORDER SALES MIG101158"
11511;"ORDER SALES MIG101112"
11010;"ORDER SALES MIG100611"
15106;"ORDER SALES MIG104707"
13587;"ORDER SALES MIG103188"
13297;"ORDER SALES MIG102898"
12026;"ORDER SALES MIG101627"
11738;"ORDER SALES MIG101339"
11619;"ORDER SALES MIG101220"
11447;"ORDER SALES MIG101048"
11242;"ORDER SALES MIG100843"
10685;"ORDER SALES MIG100286"
12951;"ORDER SALES MIG102552"
11182;"ORDER SALES MIG100783"
13907;"ORDER SALES MIG103508"
12414;"ORDER SALES MIG102015"
12405;"ORDER SALES MIG102006"
15320;"ORDER SALES MIG104921"
15110;"ORDER SALES MIG104711"
14981;"ORDER SALES MIG104582"
13666;"ORDER SALES MIG103267"
13564;"ORDER SALES MIG103165"
13494;"ORDER SALES MIG103095"
13462;"ORDER SALES MIG103063"
12976;"ORDER SALES MIG102577"
12585;"ORDER SALES MIG102186"
12107;"ORDER SALES MIG101708"
12018;"ORDER SALES MIG101619"
11463;"ORDER SALES MIG101064"
10980;"ORDER SALES MIG100581"
10540;"ORDER SALES MIG100141"
15316;"ORDER SALES MIG104917"
15148;"ORDER SALES MIG104749"
15008;"ORDER SALES MIG104609"
14759;"ORDER SALES MIG104360"
14633;"ORDER SALES MIG104234"
14466;"ORDER SALES MIG104067"
14155;"ORDER SALES MIG103756"
14010;"ORDER SALES MIG103611"
13788;"ORDER SALES MIG103389"
13723;"ORDER SALES MIG103324"
13414;"ORDER SALES MIG103015"
13357;"ORDER SALES MIG102958"
13262;"ORDER SALES MIG102863"
13037;"ORDER SALES MIG102638"
12959;"ORDER SALES MIG102560"
12846;"ORDER SALES MIG102447"
12381;"ORDER SALES MIG101982"
12254;"ORDER SALES MIG101855"
12085;"ORDER SALES MIG101686"
11742;"ORDER SALES MIG101343"
11717;"ORDER SALES MIG101318"
11133;"ORDER SALES MIG100734"
10888;"ORDER SALES MIG100489"
10431;"ORDER SALES MIG100032"
15169;"ORDER SALES MIG104770"
15019;"ORDER SALES MIG104620"
14843;"ORDER SALES MIG104444"
13099;"ORDER SALES MIG102700"
11741;"ORDER SALES MIG101342"
11108;"ORDER SALES MIG100709"
14374;"ORDER SALES MIG103975"
14362;"ORDER SALES MIG103963"
13329;"ORDER SALES MIG102930"
12451;"ORDER SALES MIG102052"
12281;"ORDER SALES MIG101882"
12211;"ORDER SALES MIG101812"
10908;"ORDER SALES MIG100509"
15021;"ORDER SALES MIG104622"
13602;"ORDER SALES MIG103203"
13560;"ORDER SALES MIG103161"
13496;"ORDER SALES MIG103097"
12289;"ORDER SALES MIG101890"
10750;"ORDER SALES MIG100351"
15362;"ORDER SALES MIG104963"
10889;"ORDER SALES MIG100490"
14686;"ORDER SALES MIG104287"
14236;"ORDER SALES MIG103837"
13433;"ORDER SALES MIG103034"
13263;"ORDER SALES MIG102864"
12789;"ORDER SALES MIG102390"
12486;"ORDER SALES MIG102087"
12367;"ORDER SALES MIG101968"
11951;"ORDER SALES MIG101552"
11825;"ORDER SALES MIG101426"
11682;"ORDER SALES MIG101283"
11227;"ORDER SALES MIG100828"
10646;"ORDER SALES MIG100247"
10424;"ORDER SALES MIG100025"
15381;"ORDER SALES MIG104982"
15328;"ORDER SALES MIG104929"
15248;"ORDER SALES MIG104849"
14903;"ORDER SALES MIG104504"
14773;"ORDER SALES MIG104374"
14223;"ORDER SALES MIG103824"
14084;"ORDER SALES MIG103685"
14068;"ORDER SALES MIG103669"
13349;"ORDER SALES MIG102950"
13274;"ORDER SALES MIG102875"
13139;"ORDER SALES MIG102740"
13080;"ORDER SALES MIG102681"
12306;"ORDER SALES MIG101907"
12131;"ORDER SALES MIG101732"
11999;"ORDER SALES MIG101600"
11800;"ORDER SALES MIG101401"
10868;"ORDER SALES MIG100469"
10730;"ORDER SALES MIG100331"
10499;"ORDER SALES MIG100100"
10411;"ORDER SALES MIG100012"
14711;"ORDER SALES MIG104312"
14449;"ORDER SALES MIG104050"
13154;"ORDER SALES MIG102755"
13089;"ORDER SALES MIG102690"
12898;"ORDER SALES MIG102499"
12416;"ORDER SALES MIG102017"
11837;"ORDER SALES MIG101438"
11396;"ORDER SALES MIG100997"
14611;"ORDER SALES MIG104212"
14458;"ORDER SALES MIG104059"
14183;"ORDER SALES MIG103784"
13944;"ORDER SALES MIG103545"
13865;"ORDER SALES MIG103466"
13711;"ORDER SALES MIG103312"
13196;"ORDER SALES MIG102797"
12201;"ORDER SALES MIG101802"
10426;"ORDER SALES MIG100027"
15114;"ORDER SALES MIG104715"
14477;"ORDER SALES MIG104078"
13835;"ORDER SALES MIG103436"
11581;"ORDER SALES MIG101182"
11249;"ORDER SALES MIG100850"
13999;"ORDER SALES MIG103600"
15372;"ORDER SALES MIG104973"
14893;"ORDER SALES MIG104494"
14229;"ORDER SALES MIG103830"
14175;"ORDER SALES MIG103776"
13830;"ORDER SALES MIG103431"
13703;"ORDER SALES MIG103304"
13103;"ORDER SALES MIG102704"
12910;"ORDER SALES MIG102511"
12882;"ORDER SALES MIG102483"
12561;"ORDER SALES MIG102162"
11660;"ORDER SALES MIG101261"
11591;"ORDER SALES MIG101192"
11173;"ORDER SALES MIG100774"
15330;"ORDER SALES MIG104931"
15239;"ORDER SALES MIG104840"
15034;"ORDER SALES MIG104635"
14667;"ORDER SALES MIG104268"
14546;"ORDER SALES MIG104147"
14369;"ORDER SALES MIG103970"
14322;"ORDER SALES MIG103923"
13861;"ORDER SALES MIG103462"
13682;"ORDER SALES MIG103283"
13490;"ORDER SALES MIG103091"
13064;"ORDER SALES MIG102665"
13042;"ORDER SALES MIG102643"
12912;"ORDER SALES MIG102513"
12329;"ORDER SALES MIG101930"
12153;"ORDER SALES MIG101754"
11365;"ORDER SALES MIG100966"
11334;"ORDER SALES MIG100935"
11247;"ORDER SALES MIG100848"
15025;"ORDER SALES MIG104626"
15306;"ORDER SALES MIG104907"
15014;"ORDER SALES MIG104615"
14583;"ORDER SALES MIG104184"
13580;"ORDER SALES MIG103181"
13102;"ORDER SALES MIG102703"
10577;"ORDER SALES MIG100178"
15358;"ORDER SALES MIG104959"
15233;"ORDER SALES MIG104834"
14876;"ORDER SALES MIG104477"
13750;"ORDER SALES MIG103351"
13590;"ORDER SALES MIG103191"
13380;"ORDER SALES MIG102981"
13204;"ORDER SALES MIG102805"
13187;"ORDER SALES MIG102788"
12394;"ORDER SALES MIG101995"
12202;"ORDER SALES MIG101803"
11817;"ORDER SALES MIG101418"
11769;"ORDER SALES MIG101370"
11757;"ORDER SALES MIG101358"
10441;"ORDER SALES MIG100042"
12631;"ORDER SALES MIG102232"
11183;"ORDER SALES MIG100784"
11118;"ORDER SALES MIG100719"
14976;"ORDER SALES MIG104577"
14154;"ORDER SALES MIG103755"
13488;"ORDER SALES MIG103089"
13485;"ORDER SALES MIG103086"
13249;"ORDER SALES MIG102850"
12181;"ORDER SALES MIG101782"
11750;"ORDER SALES MIG101351"
11553;"ORDER SALES MIG101154"
10879;"ORDER SALES MIG100480"
10755;"ORDER SALES MIG100356"
10567;"ORDER SALES MIG100168"
15115;"ORDER SALES MIG104716"
14706;"ORDER SALES MIG104307"
14543;"ORDER SALES MIG104144"
14446;"ORDER SALES MIG104047"
14197;"ORDER SALES MIG103798"
13608;"ORDER SALES MIG103209"
12808;"ORDER SALES MIG102409"
11279;"ORDER SALES MIG100880"
11021;"ORDER SALES MIG100622"
10815;"ORDER SALES MIG100416"
10490;"ORDER SALES MIG100091"
13046;"ORDER SALES MIG102647"
12785;"ORDER SALES MIG102386"
13843;"ORDER SALES MIG103444"
11562;"ORDER SALES MIG101163"
14588;"ORDER SALES MIG104189"
13717;"ORDER SALES MIG103318"
13010;"ORDER SALES MIG102611"
12322;"ORDER SALES MIG101923"
15118;"ORDER SALES MIG104719"
14728;"ORDER SALES MIG104329"
13530;"ORDER SALES MIG103131"
11996;"ORDER SALES MIG101597"
13372;"ORDER SALES MIG102973"
15088;"ORDER SALES MIG104689"
14481;"ORDER SALES MIG104082"
14113;"ORDER SALES MIG103714"
13744;"ORDER SALES MIG103345"
13313;"ORDER SALES MIG102914"
13303;"ORDER SALES MIG102904"
12999;"ORDER SALES MIG102600"
12645;"ORDER SALES MIG102246"
11657;"ORDER SALES MIG101258"
10593;"ORDER SALES MIG100194"
15084;"ORDER SALES MIG104685"
14914;"ORDER SALES MIG104515"
14872;"ORDER SALES MIG104473"
14227;"ORDER SALES MIG103828"
14046;"ORDER SALES MIG103647"
13825;"ORDER SALES MIG103426"
13025;"ORDER SALES MIG102626"
12790;"ORDER SALES MIG102391"
12655;"ORDER SALES MIG102256"
12384;"ORDER SALES MIG101985"
12032;"ORDER SALES MIG101633"
11347;"ORDER SALES MIG100948"
11312;"ORDER SALES MIG100913"
11197;"ORDER SALES MIG100798"
10785;"ORDER SALES MIG100386"
10633;"ORDER SALES MIG100234"
10587;"ORDER SALES MIG100188"
10421;"ORDER SALES MIG100022"
13971;"ORDER SALES MIG103572"
11428;"ORDER SALES MIG101029"
11179;"ORDER SALES MIG100780"
13791;"ORDER SALES MIG103392"
13633;"ORDER SALES MIG103234"
12604;"ORDER SALES MIG102205"
12476;"ORDER SALES MIG102077"
12452;"ORDER SALES MIG102053"
11680;"ORDER SALES MIG101281"
14961;"ORDER SALES MIG104562"
14404;"ORDER SALES MIG104005"
13081;"ORDER SALES MIG102682"
13048;"ORDER SALES MIG102649"
12739;"ORDER SALES MIG102340"
12290;"ORDER SALES MIG101891"
11916;"ORDER SALES MIG101517"
11542;"ORDER SALES MIG101143"
10693;"ORDER SALES MIG100294"
10645;"ORDER SALES MIG100246"
14946;"ORDER SALES MIG104547"
14782;"ORDER SALES MIG104383"
13658;"ORDER SALES MIG103259"
11726;"ORDER SALES MIG101327"
13818;"ORDER SALES MIG103419"
11172;"ORDER SALES MIG100773"
14721;"ORDER SALES MIG104322"
14679;"ORDER SALES MIG104280"
14356;"ORDER SALES MIG103957"
13500;"ORDER SALES MIG103101"
13339;"ORDER SALES MIG102940"
13100;"ORDER SALES MIG102701"
13043;"ORDER SALES MIG102644"
11935;"ORDER SALES MIG101536"
11775;"ORDER SALES MIG101376"
11101;"ORDER SALES MIG100702"
10468;"ORDER SALES MIG100069"
15264;"ORDER SALES MIG104865"
15241;"ORDER SALES MIG104842"
15135;"ORDER SALES MIG104736"
14951;"ORDER SALES MIG104552"
14530;"ORDER SALES MIG104131"
14385;"ORDER SALES MIG103986"
14342;"ORDER SALES MIG103943"
13842;"ORDER SALES MIG103443"
13036;"ORDER SALES MIG102637"
13016;"ORDER SALES MIG102617"
12562;"ORDER SALES MIG102163"
12183;"ORDER SALES MIG101784"
11815;"ORDER SALES MIG101416"
11643;"ORDER SALES MIG101244"
11471;"ORDER SALES MIG101072"
10488;"ORDER SALES MIG100089"
12680;"ORDER SALES MIG102281"
15183;"ORDER SALES MIG104784"
14915;"ORDER SALES MIG104516"
14804;"ORDER SALES MIG104405"
14178;"ORDER SALES MIG103779"
11198;"ORDER SALES MIG100799"
10739;"ORDER SALES MIG100340"
10704;"ORDER SALES MIG100305"
10534;"ORDER SALES MIG100135"
13084;"ORDER SALES MIG102685"
12775;"ORDER SALES MIG102376"
12417;"ORDER SALES MIG102018"
11814;"ORDER SALES MIG101415"
11234;"ORDER SALES MIG100835"
10861;"ORDER SALES MIG100462"
10805;"ORDER SALES MIG100406"
10966;"ORDER SALES MIG100567"
10748;"ORDER SALES MIG100349"
15333;"ORDER SALES MIG104934"
13815;"ORDER SALES MIG103416"
13499;"ORDER SALES MIG103100"
13218;"ORDER SALES MIG102819"
13214;"ORDER SALES MIG102815"
13143;"ORDER SALES MIG102744"
12744;"ORDER SALES MIG102345"
12392;"ORDER SALES MIG101993"
11412;"ORDER SALES MIG101013"
10884;"ORDER SALES MIG100485"
10529;"ORDER SALES MIG100130"
15332;"ORDER SALES MIG104933"
15162;"ORDER SALES MIG104763"
15065;"ORDER SALES MIG104666"
14831;"ORDER SALES MIG104432"
14778;"ORDER SALES MIG104379"
14462;"ORDER SALES MIG104063"
13853;"ORDER SALES MIG103454"
13314;"ORDER SALES MIG102915"
12819;"ORDER SALES MIG102420"
12779;"ORDER SALES MIG102380"
12525;"ORDER SALES MIG102126"
12198;"ORDER SALES MIG101799"
12022;"ORDER SALES MIG101623"
11993;"ORDER SALES MIG101594"
11885;"ORDER SALES MIG101486"
11835;"ORDER SALES MIG101436"
11804;"ORDER SALES MIG101405"
11328;"ORDER SALES MIG100929"
10717;"ORDER SALES MIG100318"
15055;"ORDER SALES MIG104656"
15165;"ORDER SALES MIG104766"
15154;"ORDER SALES MIG104755"
14929;"ORDER SALES MIG104530"
14730;"ORDER SALES MIG104331"
11068;"ORDER SALES MIG100669"
14640;"ORDER SALES MIG104241"
14196;"ORDER SALES MIG103797"
12462;"ORDER SALES MIG102063"
15388;"ORDER SALES MIG104989"
14641;"ORDER SALES MIG104242"
14372;"ORDER SALES MIG103973"
14089;"ORDER SALES MIG103690"
13801;"ORDER SALES MIG103402"
13476;"ORDER SALES MIG103077"
13360;"ORDER SALES MIG102961"
12697;"ORDER SALES MIG102298"
11686;"ORDER SALES MIG101287"
11634;"ORDER SALES MIG101235"
11053;"ORDER SALES MIG100654"
10820;"ORDER SALES MIG100421"
15173;"ORDER SALES MIG104774"
15168;"ORDER SALES MIG104769"
15085;"ORDER SALES MIG104686"
15082;"ORDER SALES MIG104683"
15033;"ORDER SALES MIG104634"
15020;"ORDER SALES MIG104621"
14070;"ORDER SALES MIG103671"
14036;"ORDER SALES MIG103637"
13583;"ORDER SALES MIG103184"
12940;"ORDER SALES MIG102541"
12622;"ORDER SALES MIG102223"
11633;"ORDER SALES MIG101234"
10758;"ORDER SALES MIG100359"
15279;"ORDER SALES MIG104880"
14749;"ORDER SALES MIG104350"
12886;"ORDER SALES MIG102487"
12873;"ORDER SALES MIG102474"
12654;"ORDER SALES MIG102255"
12348;"ORDER SALES MIG101949"
11103;"ORDER SALES MIG100704"
10634;"ORDER SALES MIG100235"
15277;"ORDER SALES MIG104878"
14878;"ORDER SALES MIG104479"
14078;"ORDER SALES MIG103679"
14034;"ORDER SALES MIG103635"
13595;"ORDER SALES MIG103196"
13343;"ORDER SALES MIG102944"
12913;"ORDER SALES MIG102514"
11481;"ORDER SALES MIG101082"
10823;"ORDER SALES MIG100424"
10510;"ORDER SALES MIG100111"
15102;"ORDER SALES MIG104703"
14352;"ORDER SALES MIG103953"
11147;"ORDER SALES MIG100748"
11040;"ORDER SALES MIG100641"
10992;"ORDER SALES MIG100593"
15216;"ORDER SALES MIG104817"
14688;"ORDER SALES MIG104289"
14599;"ORDER SALES MIG104200"
13817;"ORDER SALES MIG103418"
13495;"ORDER SALES MIG103096"
12611;"ORDER SALES MIG102212"
12433;"ORDER SALES MIG102034"
12054;"ORDER SALES MIG101655"
11658;"ORDER SALES MIG101259"
11555;"ORDER SALES MIG101156"
11305;"ORDER SALES MIG100906"
11265;"ORDER SALES MIG100866"
11163;"ORDER SALES MIG100764"
11153;"ORDER SALES MIG100754"
15212;"ORDER SALES MIG104813"
14966;"ORDER SALES MIG104567"
14940;"ORDER SALES MIG104541"
14923;"ORDER SALES MIG104524"
14602;"ORDER SALES MIG104203"
14221;"ORDER SALES MIG103822"
14123;"ORDER SALES MIG103724"
13926;"ORDER SALES MIG103527"
13520;"ORDER SALES MIG103121"
13308;"ORDER SALES MIG102909"
12974;"ORDER SALES MIG102575"
12577;"ORDER SALES MIG102178"
12459;"ORDER SALES MIG102060"
12167;"ORDER SALES MIG101768"
11824;"ORDER SALES MIG101425"
11496;"ORDER SALES MIG101097"
11408;"ORDER SALES MIG101009"
10808;"ORDER SALES MIG100409"
10716;"ORDER SALES MIG100317"
10434;"ORDER SALES MIG100035"
14487;"ORDER SALES MIG104088"
10724;"ORDER SALES MIG100325"
10478;"ORDER SALES MIG100079"
14017;"ORDER SALES MIG103618"
13132;"ORDER SALES MIG102733"
12822;"ORDER SALES MIG102423"
14613;"ORDER SALES MIG104214"
14457;"ORDER SALES MIG104058"
14081;"ORDER SALES MIG103682"
13442;"ORDER SALES MIG103043"
13024;"ORDER SALES MIG102625"
12996;"ORDER SALES MIG102597"
12991;"ORDER SALES MIG102592"
11009;"ORDER SALES MIG100610"
13621;"ORDER SALES MIG103222"
13234;"ORDER SALES MIG102835"
12039;"ORDER SALES MIG101640"
11532;"ORDER SALES MIG101133"
10595;"ORDER SALES MIG100196"
15099;"ORDER SALES MIG104700"
13593;"ORDER SALES MIG103194"
13521;"ORDER SALES MIG103122"
12438;"ORDER SALES MIG102039"
10833;"ORDER SALES MIG100434"
10687;"ORDER SALES MIG100288"
10657;"ORDER SALES MIG100258"
14781;"ORDER SALES MIG104382"
14417;"ORDER SALES MIG104018"
14376;"ORDER SALES MIG103977"
14324;"ORDER SALES MIG103925"
13977;"ORDER SALES MIG103578"
13378;"ORDER SALES MIG102979"
12634;"ORDER SALES MIG102235"
12300;"ORDER SALES MIG101901"
12284;"ORDER SALES MIG101885"
12269;"ORDER SALES MIG101870"
12246;"ORDER SALES MIG101847"
12095;"ORDER SALES MIG101696"
11964;"ORDER SALES MIG101565"
11895;"ORDER SALES MIG101496"
11648;"ORDER SALES MIG101249"
11563;"ORDER SALES MIG101164"
10921;"ORDER SALES MIG100522"
10901;"ORDER SALES MIG100502"
10686;"ORDER SALES MIG100287"
10661;"ORDER SALES MIG100262"
10514;"ORDER SALES MIG100115"
14871;"ORDER SALES MIG104472"
14684;"ORDER SALES MIG104285"
13341;"ORDER SALES MIG102942"
13220;"ORDER SALES MIG102821"
15125;"ORDER SALES MIG104726"
14542;"ORDER SALES MIG104143"
14218;"ORDER SALES MIG103819"
14180;"ORDER SALES MIG103781"
13589;"ORDER SALES MIG103190"
12840;"ORDER SALES MIG102441"
12015;"ORDER SALES MIG101616"
11723;"ORDER SALES MIG101324"
11415;"ORDER SALES MIG101016"
14890;"ORDER SALES MIG104491"
14173;"ORDER SALES MIG103774"
13610;"ORDER SALES MIG103211"
11699;"ORDER SALES MIG101300"
10970;"ORDER SALES MIG100571"
10559;"ORDER SALES MIG100160"
13148;"ORDER SALES MIG102749"
14607;"ORDER SALES MIG104208"
14564;"ORDER SALES MIG104165"
14455;"ORDER SALES MIG104056"
13957;"ORDER SALES MIG103558"
13887;"ORDER SALES MIG103488"
13452;"ORDER SALES MIG103053"
13392;"ORDER SALES MIG102993"
13291;"ORDER SALES MIG102892"
12796;"ORDER SALES MIG102397"
12494;"ORDER SALES MIG102095"
12466;"ORDER SALES MIG102067"
12182;"ORDER SALES MIG101783"
12155;"ORDER SALES MIG101756"
12147;"ORDER SALES MIG101748"
11866;"ORDER SALES MIG101467"
11214;"ORDER SALES MIG100815"
10725;"ORDER SALES MIG100326"
10706;"ORDER SALES MIG100307"
15300;"ORDER SALES MIG104901"
14777;"ORDER SALES MIG104378"
14071;"ORDER SALES MIG103672"
13544;"ORDER SALES MIG103145"
13487;"ORDER SALES MIG103088"
13450;"ORDER SALES MIG103051"
13216;"ORDER SALES MIG102817"
13047;"ORDER SALES MIG102648"
12957;"ORDER SALES MIG102558"
12937;"ORDER SALES MIG102538"
12193;"ORDER SALES MIG101794"
12088;"ORDER SALES MIG101689"
12058;"ORDER SALES MIG101659"
11878;"ORDER SALES MIG101479"
11696;"ORDER SALES MIG101297"
11664;"ORDER SALES MIG101265"
11554;"ORDER SALES MIG101155"
11316;"ORDER SALES MIG100917"
10443;"ORDER SALES MIG100044"
11007;"ORDER SALES MIG100608"
14085;"ORDER SALES MIG103686"
13569;"ORDER SALES MIG103170"
11958;"ORDER SALES MIG101559"
15297;"ORDER SALES MIG104898"
13828;"ORDER SALES MIG103429"
13680;"ORDER SALES MIG103281"
13122;"ORDER SALES MIG102723"
12923;"ORDER SALES MIG102524"
12752;"ORDER SALES MIG102353"
12554;"ORDER SALES MIG102155"
12506;"ORDER SALES MIG102107"
11612;"ORDER SALES MIG101213"
11525;"ORDER SALES MIG101126"
11467;"ORDER SALES MIG101068"
10496;"ORDER SALES MIG100097"
14869;"ORDER SALES MIG104470"
13536;"ORDER SALES MIG103137"
13478;"ORDER SALES MIG103079"
14181;"ORDER SALES MIG103782"
12318;"ORDER SALES MIG101919"
14718;"ORDER SALES MIG104319"
14294;"ORDER SALES MIG103895"
13753;"ORDER SALES MIG103354"
13510;"ORDER SALES MIG103111"
13426;"ORDER SALES MIG103027"
12637;"ORDER SALES MIG102238"
12530;"ORDER SALES MIG102131"
12467;"ORDER SALES MIG102068"
12114;"ORDER SALES MIG101715"
11368;"ORDER SALES MIG100969"
11082;"ORDER SALES MIG100683"
10999;"ORDER SALES MIG100600"
10915;"ORDER SALES MIG100516"
10551;"ORDER SALES MIG100152"
15375;"ORDER SALES MIG104976"
15117;"ORDER SALES MIG104718"
14957;"ORDER SALES MIG104558"
14851;"ORDER SALES MIG104452"
14837;"ORDER SALES MIG104438"
14729;"ORDER SALES MIG104330"
14485;"ORDER SALES MIG104086"
14431;"ORDER SALES MIG104032"
14373;"ORDER SALES MIG103974"
13986;"ORDER SALES MIG103587"
13942;"ORDER SALES MIG103543"
13846;"ORDER SALES MIG103447"
13295;"ORDER SALES MIG102896"
12688;"ORDER SALES MIG102289"
12074;"ORDER SALES MIG101675"
11900;"ORDER SALES MIG101501"
11550;"ORDER SALES MIG101151"
11426;"ORDER SALES MIG101027"
10987;"ORDER SALES MIG100588"
10897;"ORDER SALES MIG100498"
10524;"ORDER SALES MIG100125"
10406;"ORDER SALES MIG100007"
10749;"ORDER SALES MIG100350"
13559;"ORDER SALES MIG103160"
11613;"ORDER SALES MIG101214"
10964;"ORDER SALES MIG100565"
14086;"ORDER SALES MIG103687"
13976;"ORDER SALES MIG103577"
13924;"ORDER SALES MIG103525"
14508;"ORDER SALES MIG104109"
14121;"ORDER SALES MIG103722"
12774;"ORDER SALES MIG102375"
11691;"ORDER SALES MIG101292"
13745;"ORDER SALES MIG103346"
13565;"ORDER SALES MIG103166"
13151;"ORDER SALES MIG102752"
12358;"ORDER SALES MIG101959"
11876;"ORDER SALES MIG101477"
11855;"ORDER SALES MIG101456"
11116;"ORDER SALES MIG100717"
10728;"ORDER SALES MIG100329"
15253;"ORDER SALES MIG104854"
14959;"ORDER SALES MIG104560"
14696;"ORDER SALES MIG104297"
14332;"ORDER SALES MIG103933"
14272;"ORDER SALES MIG103873"
14233;"ORDER SALES MIG103834"
14213;"ORDER SALES MIG103814"
13908;"ORDER SALES MIG103509"
13763;"ORDER SALES MIG103364"
13460;"ORDER SALES MIG103061"
13440;"ORDER SALES MIG103041"
12975;"ORDER SALES MIG102576"
12594;"ORDER SALES MIG102195"
11777;"ORDER SALES MIG101378"
11688;"ORDER SALES MIG101289"
11449;"ORDER SALES MIG101050"
11077;"ORDER SALES MIG100678"
11102;"ORDER SALES MIG100703"
14898;"ORDER SALES MIG104499"
12529;"ORDER SALES MIG102130"
11417;"ORDER SALES MIG101018"
11078;"ORDER SALES MIG100679"
10743;"ORDER SALES MIG100344"
14859;"ORDER SALES MIG104460"
14244;"ORDER SALES MIG103845"
13807;"ORDER SALES MIG103408"
13065;"ORDER SALES MIG102666"
11942;"ORDER SALES MIG101543"
11674;"ORDER SALES MIG101275"
11323;"ORDER SALES MIG100924"
11206;"ORDER SALES MIG100807"
14789;"ORDER SALES MIG104390"
14624;"ORDER SALES MIG104225"
14320;"ORDER SALES MIG103921"
12884;"ORDER SALES MIG102485"
12378;"ORDER SALES MIG101979"
10675;"ORDER SALES MIG100276"
14973;"ORDER SALES MIG104574"
14168;"ORDER SALES MIG103769"
15390;"ORDER SALES MIG104991"
14739;"ORDER SALES MIG104340"
14587;"ORDER SALES MIG104188"
14368;"ORDER SALES MIG103969"
12932;"ORDER SALES MIG102533"
12518;"ORDER SALES MIG102119"
12177;"ORDER SALES MIG101778"
11981;"ORDER SALES MIG101582"
11245;"ORDER SALES MIG100846"
10543;"ORDER SALES MIG100144"
14934;"ORDER SALES MIG104535"
14850;"ORDER SALES MIG104451"
14691;"ORDER SALES MIG104292"
14573;"ORDER SALES MIG104174"
14472;"ORDER SALES MIG104073"
14416;"ORDER SALES MIG104017"
14067;"ORDER SALES MIG103668"
13987;"ORDER SALES MIG103588"
13379;"ORDER SALES MIG102980"
13230;"ORDER SALES MIG102831"
13219;"ORDER SALES MIG102820"
13140;"ORDER SALES MIG102741"
13087;"ORDER SALES MIG102688"
12376;"ORDER SALES MIG101977"
11872;"ORDER SALES MIG101473"
11620;"ORDER SALES MIG101221"
11137;"ORDER SALES MIG100738"
10961;"ORDER SALES MIG100562"
10588;"ORDER SALES MIG100189"
15028;"ORDER SALES MIG104629"
14008;"ORDER SALES MIG103609"
13811;"ORDER SALES MIG103412"
13229;"ORDER SALES MIG102830"
13059;"ORDER SALES MIG102660"
11215;"ORDER SALES MIG100816"
15274;"ORDER SALES MIG104875"
13748;"ORDER SALES MIG103349"
13648;"ORDER SALES MIG103249"
13571;"ORDER SALES MIG103172"
13327;"ORDER SALES MIG102928"
12361;"ORDER SALES MIG101962"
12100;"ORDER SALES MIG101701"
12080;"ORDER SALES MIG101681"
10911;"ORDER SALES MIG100512"
10626;"ORDER SALES MIG100227"
10544;"ORDER SALES MIG100145"
15181;"ORDER SALES MIG104782"
13396;"ORDER SALES MIG102997"
12766;"ORDER SALES MIG102367"
11337;"ORDER SALES MIG100938"
14866;"ORDER SALES MIG104467"
14856;"ORDER SALES MIG104457"
12072;"ORDER SALES MIG101673"
14977;"ORDER SALES MIG104578"
14676;"ORDER SALES MIG104277"
14650;"ORDER SALES MIG104251"
13832;"ORDER SALES MIG103433"
13829;"ORDER SALES MIG103430"
13746;"ORDER SALES MIG103347"
13684;"ORDER SALES MIG103285"
13335;"ORDER SALES MIG102936"
12983;"ORDER SALES MIG102584"
12703;"ORDER SALES MIG102304"
11922;"ORDER SALES MIG101523"
11582;"ORDER SALES MIG101183"
11524;"ORDER SALES MIG101125"
11327;"ORDER SALES MIG100928"
