"IDE_PEDIDO";"DES_PEDIDO"
13503;"ORDER SALES MIG103104"
13504;"ORDER SALES MIG103105"
13505;"ORDER SALES MIG103106"
13506;"ORDER SALES MIG103107"
13507;"ORDER SALES MIG103108"
13508;"ORDER SALES MIG103109"
13509;"ORDER SALES MIG103110"
13510;"ORDER SALES MIG103111"
13511;"ORDER SALES MIG103112"
13512;"ORDER SALES MIG103113"
13513;"ORDER SALES MIG103114"
13514;"ORDER SALES MIG103115"
13515;"ORDER SALES MIG103116"
13516;"ORDER SALES MIG103117"
13517;"ORDER SALES MIG103118"
13518;"ORDER SALES MIG103119"
13519;"ORDER SALES MIG103120"
13520;"ORDER SALES MIG103121"
13521;"ORDER SALES MIG103122"
13522;"ORDER SALES MIG103123"
13523;"ORDER SALES MIG103124"
13524;"ORDER SALES MIG103125"
13525;"ORDER SALES MIG103126"
13526;"ORDER SALES MIG103127"
13527;"ORDER SALES MIG103128"
13528;"ORDER SALES MIG103129"
13529;"ORDER SALES MIG103130"
13530;"ORDER SALES MIG103131"
13531;"ORDER SALES MIG103132"
13532;"ORDER SALES MIG103133"
13533;"ORDER SALES MIG103134"
13534;"ORDER SALES MIG103135"
13535;"ORDER SALES MIG103136"
13536;"ORDER SALES MIG103137"
13537;"ORDER SALES MIG103138"
13538;"ORDER SALES MIG103139"
13539;"ORDER SALES MIG103140"
13540;"ORDER SALES MIG103141"
13541;"ORDER SALES MIG103142"
13542;"ORDER SALES MIG103143"
13543;"ORDER SALES MIG103144"
13544;"ORDER SALES MIG103145"
13545;"ORDER SALES MIG103146"
13546;"ORDER SALES MIG103147"
13547;"ORDER SALES MIG103148"
13548;"ORDER SALES MIG103149"
13549;"ORDER SALES MIG103150"
13550;"ORDER SALES MIG103151"
13551;"ORDER SALES MIG103152"
13552;"ORDER SALES MIG103153"
13553;"ORDER SALES MIG103154"
13554;"ORDER SALES MIG103155"
13555;"ORDER SALES MIG103156"
13556;"ORDER SALES MIG103157"
13557;"ORDER SALES MIG103158"
13558;"ORDER SALES MIG103159"
13559;"ORDER SALES MIG103160"
13560;"ORDER SALES MIG103161"
13561;"ORDER SALES MIG103162"
13562;"ORDER SALES MIG103163"
13563;"ORDER SALES MIG103164"
13564;"ORDER SALES MIG103165"
13565;"ORDER SALES MIG103166"
13566;"ORDER SALES MIG103167"
13567;"ORDER SALES MIG103168"
13568;"ORDER SALES MIG103169"
13569;"ORDER SALES MIG103170"
13570;"ORDER SALES MIG103171"
13571;"ORDER SALES MIG103172"
13572;"ORDER SALES MIG103173"
13573;"ORDER SALES MIG103174"
13574;"ORDER SALES MIG103175"
13575;"ORDER SALES MIG103176"
13576;"ORDER SALES MIG103177"
13577;"ORDER SALES MIG103178"
13578;"ORDER SALES MIG103179"
13579;"ORDER SALES MIG103180"
13580;"ORDER SALES MIG103181"
13581;"ORDER SALES MIG103182"
13582;"ORDER SALES MIG103183"
13583;"ORDER SALES MIG103184"
13584;"ORDER SALES MIG103185"
13585;"ORDER SALES MIG103186"
13586;"ORDER SALES MIG103187"
13587;"ORDER SALES MIG103188"
13588;"ORDER SALES MIG103189"
13589;"ORDER SALES MIG103190"
13590;"ORDER SALES MIG103191"
13591;"ORDER SALES MIG103192"
13592;"ORDER SALES MIG103193"
13593;"ORDER SALES MIG103194"
13594;"ORDER SALES MIG103195"
13595;"ORDER SALES MIG103196"
13596;"ORDER SALES MIG103197"
13597;"ORDER SALES MIG103198"
13598;"ORDER SALES MIG103199"
13599;"ORDER SALES MIG103200"
13600;"ORDER SALES MIG103201"
13601;"ORDER SALES MIG103202"
13602;"ORDER SALES MIG103203"
13603;"ORDER SALES MIG103204"
13604;"ORDER SALES MIG103205"
13605;"ORDER SALES MIG103206"
13606;"ORDER SALES MIG103207"
13607;"ORDER SALES MIG103208"
13608;"ORDER SALES MIG103209"
13609;"ORDER SALES MIG103210"
13610;"ORDER SALES MIG103211"
13611;"ORDER SALES MIG103212"
13612;"ORDER SALES MIG103213"
13613;"ORDER SALES MIG103214"
13614;"ORDER SALES MIG103215"
13615;"ORDER SALES MIG103216"
13616;"ORDER SALES MIG103217"
13617;"ORDER SALES MIG103218"
13618;"ORDER SALES MIG103219"
13619;"ORDER SALES MIG103220"
13620;"ORDER SALES MIG103221"
13621;"ORDER SALES MIG103222"
13622;"ORDER SALES MIG103223"
13623;"ORDER SALES MIG103224"
13624;"ORDER SALES MIG103225"
13625;"ORDER SALES MIG103226"
13626;"ORDER SALES MIG103227"
13627;"ORDER SALES MIG103228"
13628;"ORDER SALES MIG103229"
13629;"ORDER SALES MIG103230"
13630;"ORDER SALES MIG103231"
13631;"ORDER SALES MIG103232"
13632;"ORDER SALES MIG103233"
13633;"ORDER SALES MIG103234"
13634;"ORDER SALES MIG103235"
13635;"ORDER SALES MIG103236"
13636;"ORDER SALES MIG103237"
13637;"ORDER SALES MIG103238"
13638;"ORDER SALES MIG103239"
13639;"ORDER SALES MIG103240"
13640;"ORDER SALES MIG103241"
13641;"ORDER SALES MIG103242"
13642;"ORDER SALES MIG103243"
13643;"ORDER SALES MIG103244"
13644;"ORDER SALES MIG103245"
13645;"ORDER SALES MIG103246"
13646;"ORDER SALES MIG103247"
13647;"ORDER SALES MIG103248"
13648;"ORDER SALES MIG103249"
13649;"ORDER SALES MIG103250"
13650;"ORDER SALES MIG103251"
13651;"ORDER SALES MIG103252"
13652;"ORDER SALES MIG103253"
13653;"ORDER SALES MIG103254"
13654;"ORDER SALES MIG103255"
13655;"ORDER SALES MIG103256"
13656;"ORDER SALES MIG103257"
13657;"ORDER SALES MIG103258"
13658;"ORDER SALES MIG103259"
13659;"ORDER SALES MIG103260"
13660;"ORDER SALES MIG103261"
13661;"ORDER SALES MIG103262"
13662;"ORDER SALES MIG103263"
13663;"ORDER SALES MIG103264"
13664;"ORDER SALES MIG103265"
13665;"ORDER SALES MIG103266"
13666;"ORDER SALES MIG103267"
13667;"ORDER SALES MIG103268"
13668;"ORDER SALES MIG103269"
13669;"ORDER SALES MIG103270"
13670;"ORDER SALES MIG103271"
13671;"ORDER SALES MIG103272"
13672;"ORDER SALES MIG103273"
13673;"ORDER SALES MIG103274"
13674;"ORDER SALES MIG103275"
13675;"ORDER SALES MIG103276"
13676;"ORDER SALES MIG103277"
13677;"ORDER SALES MIG103278"
13678;"ORDER SALES MIG103279"
13679;"ORDER SALES MIG103280"
13680;"ORDER SALES MIG103281"
13681;"ORDER SALES MIG103282"
13682;"ORDER SALES MIG103283"
13683;"ORDER SALES MIG103284"
13684;"ORDER SALES MIG103285"
13685;"ORDER SALES MIG103286"
13686;"ORDER SALES MIG103287"
13687;"ORDER SALES MIG103288"
13688;"ORDER SALES MIG103289"
13689;"ORDER SALES MIG103290"
13690;"ORDER SALES MIG103291"
13691;"ORDER SALES MIG103292"
13692;"ORDER SALES MIG103293"
13693;"ORDER SALES MIG103294"
13694;"ORDER SALES MIG103295"
13695;"ORDER SALES MIG103296"
13696;"ORDER SALES MIG103297"
13697;"ORDER SALES MIG103298"
13698;"ORDER SALES MIG103299"
13699;"ORDER SALES MIG103300"
13700;"ORDER SALES MIG103301"
13701;"ORDER SALES MIG103302"
13702;"ORDER SALES MIG103303"
13703;"ORDER SALES MIG103304"
13704;"ORDER SALES MIG103305"
13705;"ORDER SALES MIG103306"
13706;"ORDER SALES MIG103307"
13707;"ORDER SALES MIG103308"
13708;"ORDER SALES MIG103309"
13709;"ORDER SALES MIG103310"
13710;"ORDER SALES MIG103311"
13711;"ORDER SALES MIG103312"
13712;"ORDER SALES MIG103313"
13713;"ORDER SALES MIG103314"
13714;"ORDER SALES MIG103315"
13715;"ORDER SALES MIG103316"
13716;"ORDER SALES MIG103317"
13717;"ORDER SALES MIG103318"
13718;"ORDER SALES MIG103319"
13719;"ORDER SALES MIG103320"
13720;"ORDER SALES MIG103321"
13721;"ORDER SALES MIG103322"
13722;"ORDER SALES MIG103323"
13723;"ORDER SALES MIG103324"
13724;"ORDER SALES MIG103325"
13725;"ORDER SALES MIG103326"
13726;"ORDER SALES MIG103327"
13727;"ORDER SALES MIG103328"
13728;"ORDER SALES MIG103329"
13729;"ORDER SALES MIG103330"
13730;"ORDER SALES MIG103331"
13731;"ORDER SALES MIG103332"
13732;"ORDER SALES MIG103333"
13733;"ORDER SALES MIG103334"
13734;"ORDER SALES MIG103335"
13735;"ORDER SALES MIG103336"
13736;"ORDER SALES MIG103337"
13737;"ORDER SALES MIG103338"
13738;"ORDER SALES MIG103339"
13739;"ORDER SALES MIG103340"
13740;"ORDER SALES MIG103341"
13741;"ORDER SALES MIG103342"
13742;"ORDER SALES MIG103343"
13743;"ORDER SALES MIG103344"
13744;"ORDER SALES MIG103345"
13745;"ORDER SALES MIG103346"
13746;"ORDER SALES MIG103347"
13747;"ORDER SALES MIG103348"
13748;"ORDER SALES MIG103349"
13749;"ORDER SALES MIG103350"
13750;"ORDER SALES MIG103351"
13751;"ORDER SALES MIG103352"
13752;"ORDER SALES MIG103353"
13753;"ORDER SALES MIG103354"
13754;"ORDER SALES MIG103355"
13755;"ORDER SALES MIG103356"
13756;"ORDER SALES MIG103357"
13757;"ORDER SALES MIG103358"
13758;"ORDER SALES MIG103359"
13759;"ORDER SALES MIG103360"
13760;"ORDER SALES MIG103361"
13761;"ORDER SALES MIG103362"
13762;"ORDER SALES MIG103363"
13763;"ORDER SALES MIG103364"
13764;"ORDER SALES MIG103365"
13765;"ORDER SALES MIG103366"
13766;"ORDER SALES MIG103367"
13767;"ORDER SALES MIG103368"
13768;"ORDER SALES MIG103369"
13769;"ORDER SALES MIG103370"
13770;"ORDER SALES MIG103371"
13771;"ORDER SALES MIG103372"
13772;"ORDER SALES MIG103373"
13773;"ORDER SALES MIG103374"
13774;"ORDER SALES MIG103375"
13775;"ORDER SALES MIG103376"
13776;"ORDER SALES MIG103377"
13777;"ORDER SALES MIG103378"
13778;"ORDER SALES MIG103379"
13779;"ORDER SALES MIG103380"
13780;"ORDER SALES MIG103381"
13781;"ORDER SALES MIG103382"
13782;"ORDER SALES MIG103383"
13783;"ORDER SALES MIG103384"
13784;"ORDER SALES MIG103385"
13785;"ORDER SALES MIG103386"
13786;"ORDER SALES MIG103387"
13787;"ORDER SALES MIG103388"
13788;"ORDER SALES MIG103389"
13789;"ORDER SALES MIG103390"
13790;"ORDER SALES MIG103391"
13791;"ORDER SALES MIG103392"
13792;"ORDER SALES MIG103393"
13793;"ORDER SALES MIG103394"
13794;"ORDER SALES MIG103395"
13795;"ORDER SALES MIG103396"
13796;"ORDER SALES MIG103397"
13797;"ORDER SALES MIG103398"
13798;"ORDER SALES MIG103399"
13799;"ORDER SALES MIG103400"
13800;"ORDER SALES MIG103401"
13801;"ORDER SALES MIG103402"
13802;"ORDER SALES MIG103403"
13803;"ORDER SALES MIG103404"
13804;"ORDER SALES MIG103405"
13805;"ORDER SALES MIG103406"
13806;"ORDER SALES MIG103407"
13807;"ORDER SALES MIG103408"
13808;"ORDER SALES MIG103409"
13809;"ORDER SALES MIG103410"
13810;"ORDER SALES MIG103411"
13811;"ORDER SALES MIG103412"
13812;"ORDER SALES MIG103413"
13813;"ORDER SALES MIG103414"
13814;"ORDER SALES MIG103415"
13815;"ORDER SALES MIG103416"
13816;"ORDER SALES MIG103417"
13817;"ORDER SALES MIG103418"
13818;"ORDER SALES MIG103419"
13819;"ORDER SALES MIG103420"
13820;"ORDER SALES MIG103421"
13821;"ORDER SALES MIG103422"
13822;"ORDER SALES MIG103423"
13823;"ORDER SALES MIG103424"
13824;"ORDER SALES MIG103425"
13825;"ORDER SALES MIG103426"
13826;"ORDER SALES MIG103427"
13827;"ORDER SALES MIG103428"
13828;"ORDER SALES MIG103429"
13829;"ORDER SALES MIG103430"
13830;"ORDER SALES MIG103431"
13831;"ORDER SALES MIG103432"
13832;"ORDER SALES MIG103433"
13833;"ORDER SALES MIG103434"
13834;"ORDER SALES MIG103435"
13835;"ORDER SALES MIG103436"
13836;"ORDER SALES MIG103437"
13837;"ORDER SALES MIG103438"
13838;"ORDER SALES MIG103439"
13839;"ORDER SALES MIG103440"
13840;"ORDER SALES MIG103441"
13841;"ORDER SALES MIG103442"
13842;"ORDER SALES MIG103443"
13843;"ORDER SALES MIG103444"
13844;"ORDER SALES MIG103445"
13845;"ORDER SALES MIG103446"
13846;"ORDER SALES MIG103447"
13847;"ORDER SALES MIG103448"
13848;"ORDER SALES MIG103449"
13849;"ORDER SALES MIG103450"
13850;"ORDER SALES MIG103451"
13851;"ORDER SALES MIG103452"
13852;"ORDER SALES MIG103453"
13853;"ORDER SALES MIG103454"
13854;"ORDER SALES MIG103455"
13855;"ORDER SALES MIG103456"
13856;"ORDER SALES MIG103457"
13857;"ORDER SALES MIG103458"
13858;"ORDER SALES MIG103459"
13859;"ORDER SALES MIG103460"
13860;"ORDER SALES MIG103461"
13861;"ORDER SALES MIG103462"
13862;"ORDER SALES MIG103463"
13863;"ORDER SALES MIG103464"
13864;"ORDER SALES MIG103465"
13865;"ORDER SALES MIG103466"
13866;"ORDER SALES MIG103467"
13867;"ORDER SALES MIG103468"
13868;"ORDER SALES MIG103469"
13869;"ORDER SALES MIG103470"
13870;"ORDER SALES MIG103471"
13871;"ORDER SALES MIG103472"
13872;"ORDER SALES MIG103473"
13873;"ORDER SALES MIG103474"
13874;"ORDER SALES MIG103475"
13875;"ORDER SALES MIG103476"
13876;"ORDER SALES MIG103477"
13877;"ORDER SALES MIG103478"
13878;"ORDER SALES MIG103479"
13879;"ORDER SALES MIG103480"
13880;"ORDER SALES MIG103481"
13881;"ORDER SALES MIG103482"
13882;"ORDER SALES MIG103483"
13883;"ORDER SALES MIG103484"
13884;"ORDER SALES MIG103485"
13885;"ORDER SALES MIG103486"
13886;"ORDER SALES MIG103487"
13887;"ORDER SALES MIG103488"
13888;"ORDER SALES MIG103489"
13889;"ORDER SALES MIG103490"
13890;"ORDER SALES MIG103491"
13891;"ORDER SALES MIG103492"
13892;"ORDER SALES MIG103493"
13893;"ORDER SALES MIG103494"
13894;"ORDER SALES MIG103495"
13895;"ORDER SALES MIG103496"
13896;"ORDER SALES MIG103497"
13897;"ORDER SALES MIG103498"
13898;"ORDER SALES MIG103499"
13899;"ORDER SALES MIG103500"
13900;"ORDER SALES MIG103501"
13901;"ORDER SALES MIG103502"
13902;"ORDER SALES MIG103503"
13903;"ORDER SALES MIG103504"
13904;"ORDER SALES MIG103505"
13905;"ORDER SALES MIG103506"
13906;"ORDER SALES MIG103507"
13907;"ORDER SALES MIG103508"
13908;"ORDER SALES MIG103509"
13909;"ORDER SALES MIG103510"
13910;"ORDER SALES MIG103511"
13911;"ORDER SALES MIG103512"
13912;"ORDER SALES MIG103513"
13913;"ORDER SALES MIG103514"
13914;"ORDER SALES MIG103515"
13915;"ORDER SALES MIG103516"
13916;"ORDER SALES MIG103517"
13917;"ORDER SALES MIG103518"
13918;"ORDER SALES MIG103519"
13919;"ORDER SALES MIG103520"
13920;"ORDER SALES MIG103521"
13921;"ORDER SALES MIG103522"
13922;"ORDER SALES MIG103523"
13923;"ORDER SALES MIG103524"
13924;"ORDER SALES MIG103525"
13925;"ORDER SALES MIG103526"
13926;"ORDER SALES MIG103527"
13927;"ORDER SALES MIG103528"
13928;"ORDER SALES MIG103529"
13929;"ORDER SALES MIG103530"
13930;"ORDER SALES MIG103531"
13931;"ORDER SALES MIG103532"
13932;"ORDER SALES MIG103533"
13933;"ORDER SALES MIG103534"
13934;"ORDER SALES MIG103535"
13935;"ORDER SALES MIG103536"
13936;"ORDER SALES MIG103537"
13937;"ORDER SALES MIG103538"
13938;"ORDER SALES MIG103539"
13939;"ORDER SALES MIG103540"
13940;"ORDER SALES MIG103541"
13941;"ORDER SALES MIG103542"
13942;"ORDER SALES MIG103543"
13943;"ORDER SALES MIG103544"
13944;"ORDER SALES MIG103545"
13945;"ORDER SALES MIG103546"
13946;"ORDER SALES MIG103547"
13947;"ORDER SALES MIG103548"
13948;"ORDER SALES MIG103549"
13949;"ORDER SALES MIG103550"
13950;"ORDER SALES MIG103551"
13951;"ORDER SALES MIG103552"
13952;"ORDER SALES MIG103553"
13953;"ORDER SALES MIG103554"
13954;"ORDER SALES MIG103555"
13955;"ORDER SALES MIG103556"
13956;"ORDER SALES MIG103557"
13957;"ORDER SALES MIG103558"
13958;"ORDER SALES MIG103559"
13959;"ORDER SALES MIG103560"
13960;"ORDER SALES MIG103561"
13961;"ORDER SALES MIG103562"
13962;"ORDER SALES MIG103563"
13963;"ORDER SALES MIG103564"
13964;"ORDER SALES MIG103565"
13965;"ORDER SALES MIG103566"
13966;"ORDER SALES MIG103567"
13967;"ORDER SALES MIG103568"
13968;"ORDER SALES MIG103569"
13969;"ORDER SALES MIG103570"
13970;"ORDER SALES MIG103571"
13971;"ORDER SALES MIG103572"
13972;"ORDER SALES MIG103573"
13973;"ORDER SALES MIG103574"
13974;"ORDER SALES MIG103575"
13975;"ORDER SALES MIG103576"
13976;"ORDER SALES MIG103577"
13977;"ORDER SALES MIG103578"
13978;"ORDER SALES MIG103579"
13979;"ORDER SALES MIG103580"
13980;"ORDER SALES MIG103581"
13981;"ORDER SALES MIG103582"
13982;"ORDER SALES MIG103583"
13983;"ORDER SALES MIG103584"
13984;"ORDER SALES MIG103585"
13985;"ORDER SALES MIG103586"
13986;"ORDER SALES MIG103587"
13987;"ORDER SALES MIG103588"
13988;"ORDER SALES MIG103589"
13989;"ORDER SALES MIG103590"
13990;"ORDER SALES MIG103591"
13991;"ORDER SALES MIG103592"
13992;"ORDER SALES MIG103593"
13993;"ORDER SALES MIG103594"
13994;"ORDER SALES MIG103595"
13995;"ORDER SALES MIG103596"
13996;"ORDER SALES MIG103597"
13997;"ORDER SALES MIG103598"
13998;"ORDER SALES MIG103599"
13999;"ORDER SALES MIG103600"
14000;"ORDER SALES MIG103601"
14001;"ORDER SALES MIG103602"
14002;"ORDER SALES MIG103603"
14003;"ORDER SALES MIG103604"
14004;"ORDER SALES MIG103605"
14005;"ORDER SALES MIG103606"
14006;"ORDER SALES MIG103607"
14007;"ORDER SALES MIG103608"
14008;"ORDER SALES MIG103609"
14009;"ORDER SALES MIG103610"
14010;"ORDER SALES MIG103611"
14011;"ORDER SALES MIG103612"
14012;"ORDER SALES MIG103613"
14013;"ORDER SALES MIG103614"
14014;"ORDER SALES MIG103615"
14015;"ORDER SALES MIG103616"
14016;"ORDER SALES MIG103617"
14017;"ORDER SALES MIG103618"
14018;"ORDER SALES MIG103619"
14019;"ORDER SALES MIG103620"
14020;"ORDER SALES MIG103621"
14021;"ORDER SALES MIG103622"
14022;"ORDER SALES MIG103623"
14023;"ORDER SALES MIG103624"
14024;"ORDER SALES MIG103625"
14025;"ORDER SALES MIG103626"
14026;"ORDER SALES MIG103627"
14027;"ORDER SALES MIG103628"
14028;"ORDER SALES MIG103629"
14029;"ORDER SALES MIG103630"
14030;"ORDER SALES MIG103631"
14031;"ORDER SALES MIG103632"
14032;"ORDER SALES MIG103633"
14033;"ORDER SALES MIG103634"
14034;"ORDER SALES MIG103635"
14035;"ORDER SALES MIG103636"
14036;"ORDER SALES MIG103637"
14037;"ORDER SALES MIG103638"
14038;"ORDER SALES MIG103639"
14039;"ORDER SALES MIG103640"
14040;"ORDER SALES MIG103641"
14041;"ORDER SALES MIG103642"
14042;"ORDER SALES MIG103643"
14043;"ORDER SALES MIG103644"
14044;"ORDER SALES MIG103645"
14045;"ORDER SALES MIG103646"
14046;"ORDER SALES MIG103647"
14047;"ORDER SALES MIG103648"
14048;"ORDER SALES MIG103649"
14049;"ORDER SALES MIG103650"
14050;"ORDER SALES MIG103651"
14051;"ORDER SALES MIG103652"
14052;"ORDER SALES MIG103653"
14053;"ORDER SALES MIG103654"
14054;"ORDER SALES MIG103655"
14055;"ORDER SALES MIG103656"
14056;"ORDER SALES MIG103657"
14057;"ORDER SALES MIG103658"
14058;"ORDER SALES MIG103659"
14059;"ORDER SALES MIG103660"
14060;"ORDER SALES MIG103661"
14061;"ORDER SALES MIG103662"
14062;"ORDER SALES MIG103663"
14063;"ORDER SALES MIG103664"
14064;"ORDER SALES MIG103665"
14065;"ORDER SALES MIG103666"
14066;"ORDER SALES MIG103667"
14067;"ORDER SALES MIG103668"
14068;"ORDER SALES MIG103669"
14069;"ORDER SALES MIG103670"
14070;"ORDER SALES MIG103671"
14071;"ORDER SALES MIG103672"
14072;"ORDER SALES MIG103673"
14073;"ORDER SALES MIG103674"
14074;"ORDER SALES MIG103675"
14075;"ORDER SALES MIG103676"
14076;"ORDER SALES MIG103677"
14077;"ORDER SALES MIG103678"
14078;"ORDER SALES MIG103679"
14079;"ORDER SALES MIG103680"
14080;"ORDER SALES MIG103681"
14081;"ORDER SALES MIG103682"
14082;"ORDER SALES MIG103683"
14083;"ORDER SALES MIG103684"
14084;"ORDER SALES MIG103685"
14085;"ORDER SALES MIG103686"
14086;"ORDER SALES MIG103687"
14087;"ORDER SALES MIG103688"
14088;"ORDER SALES MIG103689"
14089;"ORDER SALES MIG103690"
14090;"ORDER SALES MIG103691"
14091;"ORDER SALES MIG103692"
14092;"ORDER SALES MIG103693"
14093;"ORDER SALES MIG103694"
14094;"ORDER SALES MIG103695"
14095;"ORDER SALES MIG103696"
14096;"ORDER SALES MIG103697"
14097;"ORDER SALES MIG103698"
14098;"ORDER SALES MIG103699"
14099;"ORDER SALES MIG103700"
14100;"ORDER SALES MIG103701"
14101;"ORDER SALES MIG103702"
14102;"ORDER SALES MIG103703"
14103;"ORDER SALES MIG103704"
14104;"ORDER SALES MIG103705"
14105;"ORDER SALES MIG103706"
14106;"ORDER SALES MIG103707"
14107;"ORDER SALES MIG103708"
14108;"ORDER SALES MIG103709"
14109;"ORDER SALES MIG103710"
14110;"ORDER SALES MIG103711"
14111;"ORDER SALES MIG103712"
14112;"ORDER SALES MIG103713"
14113;"ORDER SALES MIG103714"
14114;"ORDER SALES MIG103715"
14115;"ORDER SALES MIG103716"
14116;"ORDER SALES MIG103717"
14117;"ORDER SALES MIG103718"
14118;"ORDER SALES MIG103719"
14119;"ORDER SALES MIG103720"
14120;"ORDER SALES MIG103721"
14121;"ORDER SALES MIG103722"
14122;"ORDER SALES MIG103723"
14123;"ORDER SALES MIG103724"
14124;"ORDER SALES MIG103725"
14125;"ORDER SALES MIG103726"
14126;"ORDER SALES MIG103727"
14127;"ORDER SALES MIG103728"
14128;"ORDER SALES MIG103729"
14129;"ORDER SALES MIG103730"
14130;"ORDER SALES MIG103731"
14131;"ORDER SALES MIG103732"
14132;"ORDER SALES MIG103733"
14133;"ORDER SALES MIG103734"
14134;"ORDER SALES MIG103735"
14135;"ORDER SALES MIG103736"
14136;"ORDER SALES MIG103737"
14137;"ORDER SALES MIG103738"
14138;"ORDER SALES MIG103739"
14139;"ORDER SALES MIG103740"
14140;"ORDER SALES MIG103741"
14141;"ORDER SALES MIG103742"
14142;"ORDER SALES MIG103743"
14143;"ORDER SALES MIG103744"
14144;"ORDER SALES MIG103745"
14145;"ORDER SALES MIG103746"
14146;"ORDER SALES MIG103747"
14147;"ORDER SALES MIG103748"
14148;"ORDER SALES MIG103749"
14149;"ORDER SALES MIG103750"
14150;"ORDER SALES MIG103751"
14151;"ORDER SALES MIG103752"
14152;"ORDER SALES MIG103753"
14153;"ORDER SALES MIG103754"
14154;"ORDER SALES MIG103755"
14155;"ORDER SALES MIG103756"
14156;"ORDER SALES MIG103757"
14157;"ORDER SALES MIG103758"
14158;"ORDER SALES MIG103759"
14159;"ORDER SALES MIG103760"
14160;"ORDER SALES MIG103761"
14161;"ORDER SALES MIG103762"
14162;"ORDER SALES MIG103763"
14163;"ORDER SALES MIG103764"
14164;"ORDER SALES MIG103765"
14165;"ORDER SALES MIG103766"
14166;"ORDER SALES MIG103767"
14167;"ORDER SALES MIG103768"
14168;"ORDER SALES MIG103769"
14169;"ORDER SALES MIG103770"
14170;"ORDER SALES MIG103771"
14171;"ORDER SALES MIG103772"
14172;"ORDER SALES MIG103773"
14173;"ORDER SALES MIG103774"
14174;"ORDER SALES MIG103775"
14175;"ORDER SALES MIG103776"
14176;"ORDER SALES MIG103777"
14177;"ORDER SALES MIG103778"
14178;"ORDER SALES MIG103779"
14179;"ORDER SALES MIG103780"
14180;"ORDER SALES MIG103781"
14181;"ORDER SALES MIG103782"
14182;"ORDER SALES MIG103783"
14183;"ORDER SALES MIG103784"
14184;"ORDER SALES MIG103785"
14185;"ORDER SALES MIG103786"
14186;"ORDER SALES MIG103787"
14187;"ORDER SALES MIG103788"
14188;"ORDER SALES MIG103789"
14189;"ORDER SALES MIG103790"
14190;"ORDER SALES MIG103791"
14191;"ORDER SALES MIG103792"
14192;"ORDER SALES MIG103793"
14193;"ORDER SALES MIG103794"
14194;"ORDER SALES MIG103795"
14195;"ORDER SALES MIG103796"
14196;"ORDER SALES MIG103797"
14197;"ORDER SALES MIG103798"
14198;"ORDER SALES MIG103799"
14199;"ORDER SALES MIG103800"
14200;"ORDER SALES MIG103801"
14201;"ORDER SALES MIG103802"
14202;"ORDER SALES MIG103803"
14203;"ORDER SALES MIG103804"
14204;"ORDER SALES MIG103805"
14205;"ORDER SALES MIG103806"
14206;"ORDER SALES MIG103807"
14207;"ORDER SALES MIG103808"
14208;"ORDER SALES MIG103809"
14209;"ORDER SALES MIG103810"
14210;"ORDER SALES MIG103811"
14211;"ORDER SALES MIG103812"
14212;"ORDER SALES MIG103813"
14213;"ORDER SALES MIG103814"
14214;"ORDER SALES MIG103815"
14215;"ORDER SALES MIG103816"
14216;"ORDER SALES MIG103817"
14217;"ORDER SALES MIG103818"
14218;"ORDER SALES MIG103819"
14219;"ORDER SALES MIG103820"
14220;"ORDER SALES MIG103821"
14221;"ORDER SALES MIG103822"
14222;"ORDER SALES MIG103823"
14223;"ORDER SALES MIG103824"
14224;"ORDER SALES MIG103825"
14225;"ORDER SALES MIG103826"
14226;"ORDER SALES MIG103827"
14227;"ORDER SALES MIG103828"
14228;"ORDER SALES MIG103829"
14229;"ORDER SALES MIG103830"
14230;"ORDER SALES MIG103831"
14231;"ORDER SALES MIG103832"
14232;"ORDER SALES MIG103833"
14233;"ORDER SALES MIG103834"
14234;"ORDER SALES MIG103835"
14235;"ORDER SALES MIG103836"
14236;"ORDER SALES MIG103837"
14237;"ORDER SALES MIG103838"
14238;"ORDER SALES MIG103839"
14239;"ORDER SALES MIG103840"
14240;"ORDER SALES MIG103841"
14241;"ORDER SALES MIG103842"
14242;"ORDER SALES MIG103843"
14243;"ORDER SALES MIG103844"
14244;"ORDER SALES MIG103845"
14245;"ORDER SALES MIG103846"
14246;"ORDER SALES MIG103847"
14247;"ORDER SALES MIG103848"
14248;"ORDER SALES MIG103849"
14249;"ORDER SALES MIG103850"
14250;"ORDER SALES MIG103851"
14251;"ORDER SALES MIG103852"
14252;"ORDER SALES MIG103853"
14253;"ORDER SALES MIG103854"
14254;"ORDER SALES MIG103855"
14255;"ORDER SALES MIG103856"
14256;"ORDER SALES MIG103857"
14257;"ORDER SALES MIG103858"
14258;"ORDER SALES MIG103859"
14259;"ORDER SALES MIG103860"
14260;"ORDER SALES MIG103861"
14261;"ORDER SALES MIG103862"
14262;"ORDER SALES MIG103863"
14263;"ORDER SALES MIG103864"
14264;"ORDER SALES MIG103865"
14265;"ORDER SALES MIG103866"
14266;"ORDER SALES MIG103867"
14267;"ORDER SALES MIG103868"
14268;"ORDER SALES MIG103869"
14269;"ORDER SALES MIG103870"
14270;"ORDER SALES MIG103871"
14271;"ORDER SALES MIG103872"
14272;"ORDER SALES MIG103873"
14273;"ORDER SALES MIG103874"
14274;"ORDER SALES MIG103875"
14275;"ORDER SALES MIG103876"
14276;"ORDER SALES MIG103877"
14277;"ORDER SALES MIG103878"
14278;"ORDER SALES MIG103879"
