"IDE_VENTA";"IDE_PEDIDO";"IDE_CLIENTE";"IDE_FECHA";"IDE_PRODUCTO";"IDE_VENDEDOR";"NUM_UNIDADES";"NUM_PRECIO_NETO"
6004;14049;4044;"2022-07-20";"PRO14";1;18;180
5992;14037;4032;"2022-07-20";"PRO14";1;10;100
5878;13916;3911;"2022-07-20";"PRO14";1;6;60
5877;13915;3910;"2022-07-20";"PRO14";1;4;40
5845;13883;3878;"2022-07-20";"PRO14";1;47;470
5843;13881;3876;"2022-07-20";"PRO14";1;3;30
5768;13804;3799;"2022-07-20";"PRO14";1;6;60
5581;13612;3607;"2022-07-20";"PRO14";1;28;280
5442;13472;3467;"2022-07-20";"PRO14";1;32;320
5433;13463;3458;"2022-07-20";"PRO14";1;1;10
5395;13425;3420;"2022-07-20";"PRO14";1;27;270
4931;12952;2947;"2022-07-20";"PRO14";1;15;150
4861;12881;2876;"2022-07-20";"PRO14";1;19;190
4832;12851;2846;"2022-07-20";"PRO14";1;49;490
4802;12821;2816;"2022-07-20";"PRO14";1;6;60
4741;12760;2755;"2022-07-20";"PRO14";1;16;160
4602;12618;2613;"2022-07-20";"PRO14";1;3;30
4596;12612;2607;"2022-07-20";"PRO14";1;27;270
4586;12601;2596;"2022-07-20";"PRO14";1;4;40
4543;12557;2552;"2022-07-20";"PRO14";1;2;20
4530;12544;2539;"2022-07-20";"PRO14";1;57;567
4498;12511;2506;"2022-07-20";"PRO14";1;16;160
4482;12495;2490;"2022-07-20";"PRO14";1;32;320
4348;12355;2350;"2022-07-20";"PRO14";1;5;50
4333;12340;2335;"2022-07-20";"PRO14";1;18;180
4301;12308;2303;"2022-07-20";"PRO14";1;5;50
4273;12279;2274;"2022-07-20";"PRO14";1;17;170
4127;12128;2123;"2022-07-20";"PRO14";1;3;30
4123;12124;2119;"2022-07-20";"PRO14";1;7;67
3515;11499;1494;"2022-07-20";"PRO14";1;7;70
3514;11497;1492;"2022-07-20";"PRO14";1;13;130
3151;11127;1122;"2022-07-20";"PRO14";1;13;130
2968;10943;938;"2022-07-20";"PRO14";1;24;240
2888;10863;858;"2022-07-20";"PRO14";1;55;550
2778;10752;747;"2022-07-20";"PRO14";1;10;100
2478;10444;439;"2022-07-20";"PRO14";1;57;570
2041;14484;4479;"2022-07-21";"PRO12";5;1;120
1678;11071;1066;"2022-07-21";"PRO12";1;1;120
2372;14408;4403;"2022-07-21";"PRO13";1;1;150
2175;11071;1066;"2022-07-21";"PRO13";1;1;150
8717;15170;5165;"2022-07-21";"PRO15";1;1;200
8645;14912;4907;"2022-07-21";"PRO15";1;1;200
8526;14529;4524;"2022-07-21";"PRO15";1;1;200
8494;14408;4403;"2022-07-21";"PRO15";1;1;200
8447;14258;4253;"2022-07-21";"PRO15";1;1;200
8011;12764;2759;"2022-07-21";"PRO15";1;1;200
7949;12534;2529;"2022-07-21";"PRO15";1;1;200
7772;11920;1915;"2022-07-21";"PRO15";1;1;200
7672;11593;1588;"2022-07-21";"PRO15";1;1;200
7644;11513;1508;"2022-07-21";"PRO15";1;1;200
7633;11478;1473;"2022-07-21";"PRO15";1;1;200
7513;11026;1021;"2022-07-21";"PRO15";1;1;200
11781;15396;5391;"2022-07-21";"PRO16";1;1;180
11652;15201;5196;"2022-07-21";"PRO16";1;1;180
11474;14912;4907;"2022-07-21";"PRO16";1;1;180
11464;14894;4889;"2022-07-21";"PRO16";1;1;180
11390;14771;4766;"2022-07-21";"PRO16";1;1;180
11250;14529;4524;"2022-07-21";"PRO16";1;1;180
11236;14500;4495;"2022-07-21";"PRO16";1;1;180
11185;14408;4403;"2022-07-21";"PRO16";1;1;180
11155;14365;4360;"2022-07-21";"PRO16";1;1;180
10905;13914;3909;"2022-07-21";"PRO16";1;1;180
10774;13687;3682;"2022-07-21";"PRO16";1;1;180
10744;13638;3633;"2022-07-21";"PRO16";1;1;180
10514;13254;3249;"2022-07-21";"PRO16";1;1;180
10473;13194;3189;"2022-07-21";"PRO16";1;1;180
10325;12950;2945;"2022-07-21";"PRO16";1;1;180
10290;12891;2886;"2022-07-21";"PRO16";1;1;180
10171;12693;2688;"2022-07-21";"PRO16";1;1;180
10075;12534;2529;"2022-07-21";"PRO16";1;1;180
9854;12143;2138;"2022-07-21";"PRO16";1;1;180
9800;12057;2052;"2022-07-21";"PRO16";1;1;180
9741;11959;1954;"2022-07-21";"PRO16";1;1;180
9719;11920;1915;"2022-07-21";"PRO16";1;1;180
9519;11593;1588;"2022-07-21";"PRO16";1;1;180
9443;11458;1453;"2022-07-21";"PRO16";1;1;180
9211;11071;1066;"2022-07-21";"PRO16";1;1;180
9166;10995;990;"2022-07-21";"PRO16";1;1;180
8948;10651;646;"2022-07-21";"PRO16";1;1;180
12230;14894;4889;"2022-07-21";"PRO17";1;1;300
12183;14408;4403;"2022-07-21";"PRO17";1;1;300
12169;14258;4253;"2022-07-21";"PRO17";1;1;300
12107;13550;3545;"2022-07-21";"PRO17";1;1;300
12090;13368;3363;"2022-07-21";"PRO17";1;1;300
11940;11959;1954;"2022-07-21";"PRO17";1;1;300
11847;11071;1066;"2022-07-21";"PRO17";5;1;300
11807;10651;646;"2022-07-21";"PRO17";5;1;300
1606;15396;5391;"2022-07-21";"PRO11";1;1;85
1545;15201;5196;"2022-07-21";"PRO11";2;2;121
1475;14955;4950;"2022-07-21";"PRO11";1;2;179
1357;14529;4524;"2022-07-21";"PRO11";1;1;87
1326;14408;4403;"2022-07-21";"PRO11";3;5;351
1282;14258;4253;"2022-07-21";"PRO11";1;4;277
1188;13922;3917;"2022-07-21";"PRO11";1;2;134
1025;13368;3363;"2022-07-21";"PRO11";2;4;301
992;13254;3249;"2022-07-21";"PRO11";1;3;212
879;12950;2945;"2022-07-21";"PRO11";1;1;102
738;12534;2529;"2022-07-21";"PRO11";1;2;120
606;12143;2138;"2022-07-21";"PRO11";1;1;109
551;11959;1954;"2022-07-21";"PRO11";1;2;115
534;11920;1915;"2022-07-21";"PRO11";1;2;119
434;11623;1618;"2022-07-21";"PRO11";1;1;91
397;11478;1473;"2022-07-21";"PRO11";1;2;182
392;11458;1453;"2022-07-21";"PRO11";1;1;86
269;11071;1066;"2022-07-21";"PRO11";1;4;282
254;11026;1021;"2022-07-21";"PRO11";3;1;100
242;10995;990;"2022-07-21";"PRO11";1;1;94
138;10651;646;"2022-07-21";"PRO11";3;4;325
7324;15396;5391;"2022-07-21";"PRO14";1;4;40
7175;15245;5240;"2022-07-21";"PRO14";1;47;470
7103;15170;5165;"2022-07-21";"PRO14";1;18;180
6890;14955;4950;"2022-07-21";"PRO14";1;3;30
6847;14912;4907;"2022-07-21";"PRO14";1;6;60
6830;14894;4889;"2022-07-21";"PRO14";1;37;370
6710;14771;4766;"2022-07-21";"PRO14";1;6;60
6471;14529;4524;"2022-07-21";"PRO14";4;4;40
6442;14500;4495;"2022-07-21";"PRO14";1;17;170
6355;14408;4403;"2022-07-21";"PRO14";1;75;750
6313;14365;4360;"2022-07-21";"PRO14";2;19;190
6211;14258;4253;"2022-07-21";"PRO14";4;4;40
5876;13914;3909;"2022-07-21";"PRO14";1;12;120
5653;13687;3682;"2022-07-21";"PRO14";1;8;80
5606;13638;3633;"2022-07-21";"PRO14";1;11;110
5520;13550;3545;"2022-07-21";"PRO14";1;50;500
5338;13368;3363;"2022-07-21";"PRO14";1;13;130
5243;13272;3267;"2022-07-21";"PRO14";1;3;30
5227;13254;3249;"2022-07-21";"PRO14";1;36;360
5168;13194;3189;"2022-07-21";"PRO14";1;18;180
4929;12950;2945;"2022-07-21";"PRO14";1;5;50
4885;12905;2900;"2022-07-21";"PRO14";1;8;80
4871;12891;2886;"2022-07-21";"PRO14";1;27;270
4745;12764;2759;"2022-07-21";"PRO14";1;16;160
4675;12693;2688;"2022-07-21";"PRO14";1;1;10
4520;12534;2529;"2022-07-21";"PRO14";1;15;150
4142;12143;2138;"2022-07-21";"PRO14";1;18;180
4062;12062;2057;"2022-07-21";"PRO14";1;1;10
4057;12057;2052;"2022-07-21";"PRO14";1;10;100
3967;11960;1955;"2022-07-21";"PRO14";1;13;130
3966;11959;1954;"2022-07-21";"PRO14";1;30;300
3927;11920;1915;"2022-07-21";"PRO14";1;74;740
3639;11623;1618;"2022-07-21";"PRO14";1;2;20
3609;11593;1588;"2022-07-21";"PRO14";1;17;170
3539;11523;1518;"2022-07-21";"PRO14";1;26;260
3529;11513;1508;"2022-07-21";"PRO14";1;3;30
3496;11478;1473;"2022-07-21";"PRO14";1;8;80
3477;11458;1453;"2022-07-21";"PRO14";1;2;20
3243;11219;1214;"2022-07-21";"PRO14";1;15;150
3234;11210;1205;"2022-07-21";"PRO14";1;20;200
3095;11071;1066;"2022-07-21";"PRO14";1;30;300
3050;11026;1021;"2022-07-21";"PRO14";1;2;20
3019;10995;990;"2022-07-21";"PRO14";1;18;180
2680;10651;646;"2022-07-21";"PRO14";1;62;620
2098;15056;5051;"2022-07-22";"PRO12";1;1;120
2095;14969;4964;"2022-07-22";"PRO12";1;1;120
2092;14963;4958;"2022-07-22";"PRO12";1;1;120
1969;13833;3828;"2022-07-22";"PRO12";1;1;120
1881;12899;2894;"2022-07-22";"PRO12";1;1;120
1833;12389;2384;"2022-07-22";"PRO12";1;1;120
1769;11909;1904;"2022-07-22";"PRO12";1;1;120
1711;11338;1333;"2022-07-22";"PRO12";1;1;120
2270;12630;2625;"2022-07-22";"PRO13";1;1;150
2215;11805;1800;"2022-07-22";"PRO13";1;1;150
8544;14586;4581;"2022-07-22";"PRO15";1;1;200
8240;13549;3544;"2022-07-22";"PRO15";1;1;200
8055;12903;2898;"2022-07-22";"PRO15";1;1;200
8006;12751;2746;"2022-07-22";"PRO15";1;1;200
7973;12630;2625;"2022-07-22";"PRO15";1;1;200
7856;12197;2192;"2022-07-22";"PRO15";1;1;200
7769;11909;1904;"2022-07-22";"PRO15";1;1;200
7733;11805;1800;"2022-07-22";"PRO15";1;1;200
7730;11792;1787;"2022-07-22";"PRO15";1;1;200
7558;11195;1190;"2022-07-22";"PRO15";1;1;200
7522;11064;1059;"2022-07-22";"PRO15";1;1;200
7425;10744;739;"2022-07-22";"PRO15";1;1;200
7371;10556;551;"2022-07-22";"PRO15";1;1;200
11716;15299;5294;"2022-07-22";"PRO16";1;1;180
11700;15280;5275;"2022-07-22";"PRO16";1;1;180
11508;14963;4958;"2022-07-22";"PRO16";1;1;180
11441;14860;4855;"2022-07-22";"PRO16";1;1;180
11404;14796;4791;"2022-07-22";"PRO16";1;1;180
11372;14733;4728;"2022-07-22";"PRO16";1;1;180
11242;14513;4508;"2022-07-22";"PRO16";1;1;180
11157;14367;4362;"2022-07-22";"PRO16";1;1;180
11149;14351;4346;"2022-07-22";"PRO16";1;1;180
10987;14079;4074;"2022-07-22";"PRO16";1;1;180
10700;13549;3544;"2022-07-22";"PRO16";1;1;180
10617;13412;3407;"2022-07-22";"PRO16";1;1;180
10442;13142;3137;"2022-07-22";"PRO16";1;1;180
10297;12903;2898;"2022-07-22";"PRO16";1;1;180
10293;12899;2894;"2022-07-22";"PRO16";1;1;180
10205;12751;2746;"2022-07-22";"PRO16";1;1;180
10185;12716;2711;"2022-07-22";"PRO16";1;1;180
10157;12672;2667;"2022-07-22";"PRO16";1;1;180
10131;12630;2625;"2022-07-22";"PRO16";1;1;180
10120;12615;2610;"2022-07-22";"PRO16";1;1;180
9880;12197;2192;"2022-07-22";"PRO16";1;1;180
9855;12144;2139;"2022-07-22";"PRO16";1;1;180
9646;11805;1800;"2022-07-22";"PRO16";1;1;180
9639;11792;1787;"2022-07-22";"PRO16";1;1;180
9614;11755;1750;"2022-07-22";"PRO16";1;1;180
9395;11387;1382;"2022-07-22";"PRO16";1;1;180
9306;11229;1224;"2022-07-22";"PRO16";1;1;180
9179;11018;1013;"2022-07-22";"PRO16";1;1;180
9116;10919;914;"2022-07-22";"PRO16";1;1;180
9022;10772;767;"2022-07-22";"PRO16";1;1;180
9005;10744;739;"2022-07-22";"PRO16";1;1;180
12255;15242;5237;"2022-07-22";"PRO17";1;1;300
12197;14565;4560;"2022-07-22";"PRO17";1;1;300
12011;12630;2625;"2022-07-22";"PRO17";1;1;300
12009;12615;2610;"2022-07-22";"PRO17";1;1;300
11927;11805;1800;"2022-07-22";"PRO17";1;1;300
1576;15299;5294;"2022-07-22";"PRO11";1;4;299
1560;15242;5237;"2022-07-22";"PRO11";2;8;590
1419;14733;4728;"2022-07-22";"PRO11";3;2;139
1373;14586;4581;"2022-07-22";"PRO11";1;1;81
1365;14565;4560;"2022-07-22";"PRO11";1;2;183
1360;14534;4529;"2022-07-22";"PRO11";1;2;131
1351;14513;4508;"2022-07-22";"PRO11";1;2;161
1315;14351;4346;"2022-07-22";"PRO11";3;1;106
1305;14330;4325;"2022-07-22";"PRO11";3;5;345
1144;13789;3784;"2022-07-22";"PRO11";5;3;238
1039;13412;3407;"2022-07-22";"PRO11";2;6;415
862;12903;2898;"2022-07-22";"PRO11";1;1;79
860;12899;2894;"2022-07-22";"PRO11";1;2;144
635;12234;2229;"2022-07-22";"PRO11";1;2;118
607;12144;2139;"2022-07-22";"PRO11";1;2;135
484;11755;1750;"2022-07-22";"PRO11";1;2;158
347;11338;1333;"2022-07-22";"PRO11";1;2;124
266;11064;1059;"2022-07-22";"PRO11";3;3;227
249;11018;1013;"2022-07-22";"PRO11";3;2;115
214;10919;914;"2022-07-22";"PRO11";1;1;105
177;10772;767;"2022-07-22";"PRO11";3;2;174
165;10744;739;"2022-07-22";"PRO11";1;2;138
7229;15299;5294;"2022-07-22";"PRO14";1;13;130
7210;15280;5275;"2022-07-22";"PRO14";1;27;267
7172;15242;5237;"2022-07-22";"PRO14";1;46;460
6999;15064;5059;"2022-07-22";"PRO14";1;1;10
6991;15056;5051;"2022-07-22";"PRO14";1;6;60
6904;14969;4964;"2022-07-22";"PRO14";1;22;220
6898;14963;4958;"2022-07-22";"PRO14";1;45;450
6797;14860;4855;"2022-07-22";"PRO14";2;2;20
6777;14840;4835;"2022-07-22";"PRO14";1;3;30
6735;14796;4791;"2022-07-22";"PRO14";1;5;50
6673;14733;4728;"2022-07-22";"PRO14";1;12;120
6528;14586;4581;"2022-07-22";"PRO14";1;10;100
6507;14565;4560;"2022-07-22";"PRO14";1;38;380
6476;14534;4529;"2022-07-22";"PRO14";4;1;10
6455;14513;4508;"2022-07-22";"PRO14";4;11;110
6315;14367;4362;"2022-07-22";"PRO14";2;6;60
6299;14351;4346;"2022-07-22";"PRO14";2;21;210
6280;14330;4325;"2022-07-22";"PRO14";1;29;290
6033;14079;4074;"2022-07-22";"PRO14";1;63;630
6015;14060;4055;"2022-07-22";"PRO14";1;24;240
5795;13833;3828;"2022-07-22";"PRO14";1;13;130
5755;13789;3784;"2022-07-22";"PRO14";1;8;80
5519;13549;3544;"2022-07-22";"PRO14";1;10;100
5382;13412;3407;"2022-07-22";"PRO14";1;45;450
5117;13142;3137;"2022-07-22";"PRO14";1;4;40
4883;12903;2898;"2022-07-22";"PRO14";1;4;40
4879;12899;2894;"2022-07-22";"PRO14";1;28;280
4733;12751;2746;"2022-07-22";"PRO14";1;32;320
4698;12716;2711;"2022-07-22";"PRO14";1;68;680
4655;12672;2667;"2022-07-22";"PRO14";1;8;80
4614;12630;2625;"2022-07-22";"PRO14";1;30;300
4599;12615;2610;"2022-07-22";"PRO14";1;40;400
4380;12389;2384;"2022-07-22";"PRO14";1;18;180
4228;12234;2229;"2022-07-22";"PRO14";1;3;30
4193;12197;2192;"2022-07-22";"PRO14";1;86;860
4143;12144;2139;"2022-07-22";"PRO14";1;8;80
3916;11909;1904;"2022-07-22";"PRO14";1;45;450
3852;11839;1834;"2022-07-22";"PRO14";1;14;140
3845;11832;1827;"2022-07-22";"PRO14";1;63;633
3818;11805;1800;"2022-07-22";"PRO14";1;31;310
3805;11792;1787;"2022-07-22";"PRO14";1;10;100
3769;11755;1750;"2022-07-22";"PRO14";1;8;80
3409;11387;1382;"2022-07-22";"PRO14";1;28;280
3361;11338;1333;"2022-07-22";"PRO14";1;4;40
3253;11229;1224;"2022-07-22";"PRO14";1;38;380
3219;11195;1190;"2022-07-22";"PRO14";1;2;20
3088;11064;1059;"2022-07-22";"PRO14";1;18;180
3079;11055;1050;"2022-07-22";"PRO14";1;7;70
3042;11018;1013;"2022-07-22";"PRO14";1;7;70
2944;10919;914;"2022-07-22";"PRO14";1;25;250
2895;10870;865;"2022-07-22";"PRO14";1;18;180
2798;10772;767;"2022-07-22";"PRO14";1;7;70
2770;10744;739;"2022-07-22";"PRO14";1;14;140
2759;10733;728;"2022-07-22";"PRO14";1;25;250
2588;10556;551;"2022-07-22";"PRO14";1;4;40
2072;14757;4752;"2022-07-23";"PRO12";1;1;120
2020;14255;4250;"2022-07-23";"PRO12";5;1;120
2006;14127;4122;"2022-07-23";"PRO12";5;1;120
1984;13940;3935;"2022-07-23";"PRO12";3;1;120
1765;11881;1876;"2022-07-23";"PRO12";1;1;120
1673;11047;1042;"2022-07-23";"PRO12";1;1;120
2394;14757;4752;"2022-07-23";"PRO13";1;1;150
2388;14710;4705;"2022-07-23";"PRO13";1;1;150
2354;14127;4122;"2022-07-23";"PRO13";1;1;150
2173;11047;1042;"2022-07-23";"PRO13";1;1;150
8767;15326;5321;"2022-07-23";"PRO15";1;1;200
8594;14757;4752;"2022-07-23";"PRO15";1;1;200
8577;14710;4705;"2022-07-23";"PRO15";1;1;200
8575;14693;4688;"2022-07-23";"PRO15";1;1;200
8474;14349;4344;"2022-07-23";"PRO15";1;1;200
8410;14127;4122;"2022-07-23";"PRO15";1;1;200
8356;13940;3935;"2022-07-23";"PRO15";1;1;200
8288;13729;3724;"2022-07-23";"PRO15";1;1;200
8242;13554;3549;"2022-07-23";"PRO15";1;1;200
8107;13120;3115;"2022-07-23";"PRO15";1;1;200
8092;13030;3025;"2022-07-23";"PRO15";1;1;200
7903;12390;2385;"2022-07-23";"PRO15";1;1;200
7894;12363;2358;"2022-07-23";"PRO15";1;1;200
7742;11833;1828;"2022-07-23";"PRO15";1;1;200
7519;11047;1042;"2022-07-23";"PRO15";1;1;200
7484;10938;933;"2022-07-23";"PRO15";1;1;200
11384;14757;4752;"2022-07-23";"PRO16";1;1;180
11358;14710;4705;"2022-07-23";"PRO16";1;1;180
11345;14693;4688;"2022-07-23";"PRO16";1;1;180
11239;14505;4500;"2022-07-23";"PRO16";1;1;180
11147;14349;4344;"2022-07-23";"PRO16";1;1;180
11089;14255;4250;"2022-07-23";"PRO16";1;1;180
11007;14127;4122;"2022-07-23";"PRO16";1;1;180
10760;13664;3659;"2022-07-23";"PRO16";1;1;180
10543;13293;3288;"2022-07-23";"PRO16";1;1;180
10369;13030;3025;"2022-07-23";"PRO16";1;1;180
10150;12659;2654;"2022-07-23";"PRO16";1;1;180
10074;12533;2528;"2022-07-23";"PRO16";1;1;180
10000;12390;2385;"2022-07-23";"PRO16";1;1;180
9853;12142;2137;"2022-07-23";"PRO16";1;1;180
9693;11881;1876;"2022-07-23";"PRO16";1;1;180
9670;11847;1842;"2022-07-23";"PRO16";1;1;180
9599;11731;1726;"2022-07-23";"PRO16";1;1;180
9505;11569;1564;"2022-07-23";"PRO16";1;1;180
9499;11558;1553;"2022-07-23";"PRO16";1;1;180
9449;11470;1465;"2022-07-23";"PRO16";1;1;180
9358;11326;1321;"2022-07-23";"PRO16";1;1;180
9200;11047;1042;"2022-07-23";"PRO16";1;1;180
9192;11035;1030;"2022-07-23";"PRO16";1;1;180
8936;10630;625;"2022-07-23";"PRO16";1;1;180
8877;10536;531;"2022-07-23";"PRO16";1;1;180
12220;14757;4752;"2022-07-23";"PRO17";1;1;300
12215;14710;4705;"2022-07-23";"PRO17";1;1;300
12108;13554;3549;"2022-07-23";"PRO17";1;1;300
1403;14693;4688;"2022-07-23";"PRO11";3;2;173
1349;14505;4500;"2022-07-23";"PRO11";1;5;353
1245;14127;4122;"2022-07-23";"PRO11";1;1;109
1125;13729;3724;"2022-07-23";"PRO11";5;1;82
1091;13554;3549;"2022-07-23";"PRO11";1;2;149
852;12875;2870;"2022-07-23";"PRO11";1;2;183
737;12533;2528;"2022-07-23";"PRO11";1;2;176
699;12422;2417;"2022-07-23";"PRO11";1;3;236
691;12390;2385;"2022-07-23";"PRO11";1;1;76
605;12142;2137;"2022-07-23";"PRO11";1;2;137
537;11927;1922;"2022-07-23";"PRO11";1;3;195
526;11881;1876;"2022-07-23";"PRO11";1;1;76
512;11833;1828;"2022-07-23";"PRO11";1;2;117
420;11569;1564;"2022-07-23";"PRO11";1;2;158
343;11326;1321;"2022-07-23";"PRO11";1;1;103
261;11047;1042;"2022-07-23";"PRO11";3;2;123
257;11035;1030;"2022-07-23";"PRO11";3;2;169
224;10939;934;"2022-07-23";"PRO11";1;2;117
223;10938;933;"2022-07-23";"PRO11";1;1;76
7255;15326;5321;"2022-07-23";"PRO14";1;17;170
7091;15157;5152;"2022-07-23";"PRO14";1;15;150
6871;14936;4931;"2022-07-23";"PRO14";1;5;50
6696;14757;4752;"2022-07-23";"PRO14";3;63;630
6650;14710;4705;"2022-07-23";"PRO14";1;61;610
6634;14693;4688;"2022-07-23";"PRO14";1;15;150
6447;14505;4500;"2022-07-23";"PRO14";1;34;340
6297;14349;4344;"2022-07-23";"PRO14";1;4;40
6208;14255;4250;"2022-07-23";"PRO14";4;17;170
6081;14127;4122;"2022-07-23";"PRO14";1;3;30
6070;14116;4111;"2022-07-23";"PRO14";1;25;250
6036;14082;4077;"2022-07-23";"PRO14";1;7;70
5900;13940;3935;"2022-07-23";"PRO14";1;3;30
5695;13729;3724;"2022-07-23";"PRO14";1;38;380
5656;13690;3685;"2022-07-23";"PRO14";1;1;10
5630;13664;3659;"2022-07-23";"PRO14";1;24;240
5524;13554;3549;"2022-07-23";"PRO14";1;30;300
5264;13293;3288;"2022-07-23";"PRO14";1;20;200
5095;13120;3115;"2022-07-23";"PRO14";1;1;10
5007;13030;3025;"2022-07-23";"PRO14";1;17;170
4855;12875;2870;"2022-07-23";"PRO14";1;8;80
4683;12701;2696;"2022-07-23";"PRO14";1;7;70
4642;12659;2654;"2022-07-23";"PRO14";1;8;80
4519;12533;2528;"2022-07-23";"PRO14";1;20;200
4412;12422;2417;"2022-07-23";"PRO14";1;18;180
4381;12390;2385;"2022-07-23";"PRO14";1;2;20
4355;12363;2358;"2022-07-23";"PRO14";1;11;110
4141;12142;2137;"2022-07-23";"PRO14";1;7;70
3989;11985;1980;"2022-07-23";"PRO14";1;27;270
3934;11927;1922;"2022-07-23";"PRO14";1;18;180
3860;11847;1842;"2022-07-23";"PRO14";1;68;680
3846;11833;1828;"2022-07-23";"PRO14";1;15;150
3745;11731;1726;"2022-07-23";"PRO14";1;1;10
3585;11569;1564;"2022-07-23";"PRO14";1;14;140
3574;11558;1553;"2022-07-23";"PRO14";1;10;100
3489;11470;1465;"2022-07-23";"PRO14";1;10;100
3350;11326;1321;"2022-07-23";"PRO14";1;4;40
3071;11047;1042;"2022-07-23";"PRO14";1;22;220
3059;11035;1030;"2022-07-23";"PRO14";1;2;20
2964;10939;934;"2022-07-23";"PRO14";1;3;30
2963;10938;933;"2022-07-23";"PRO14";1;4;40
2908;10883;878;"2022-07-23";"PRO14";1;10;100
2659;10630;625;"2022-07-23";"PRO14";1;28;280
2586;10554;549;"2022-07-23";"PRO14";1;13;130
2568;10536;531;"2022-07-23";"PRO14";1;25;250
2123;15293;5288;"2022-07-24";"PRO12";1;1;120
2065;14716;4711;"2022-07-24";"PRO12";1;1;120
1963;13757;3752;"2022-07-24";"PRO12";1;1;120
1771;11929;1924;"2022-07-24";"PRO12";1;1;120
1679;11089;1084;"2022-07-24";"PRO12";1;1;120
2427;15293;5288;"2022-07-24";"PRO13";1;1;150
2335;13757;3752;"2022-07-24";"PRO13";1;1;150
2286;12870;2865;"2022-07-24";"PRO13";1;1;150
2176;11089;1084;"2022-07-24";"PRO13";1;1;150
8754;15293;5288;"2022-07-24";"PRO15";1;1;200
8692;15089;5084;"2022-07-24";"PRO15";1;1;200
8618;14844;4839;"2022-07-24";"PRO15";1;1;200
8349;13917;3912;"2022-07-24";"PRO15";1;1;200
8298;13757;3752;"2022-07-24";"PRO15";1;1;200
8051;12870;2865;"2022-07-24";"PRO15";1;1;200
7512;11016;1011;"2022-07-24";"PRO15";1;1;200
7510;11012;1007;"2022-07-24";"PRO15";1;1;200
11712;15293;5288;"2022-07-24";"PRO16";1;1;180
11589;15089;5084;"2022-07-24";"PRO16";1;1;180
11478;14917;4912;"2022-07-24";"PRO16";1;1;180
11429;14844;4839;"2022-07-24";"PRO16";1;1;180
11362;14716;4711;"2022-07-24";"PRO16";1;1;180
11278;14571;4566;"2022-07-24";"PRO16";1;1;180
11243;14515;4510;"2022-07-24";"PRO16";1;1;180
11214;14459;4454;"2022-07-24";"PRO16";1;1;180
10813;13757;3752;"2022-07-24";"PRO16";1;1;180
10735;13623;3618;"2022-07-24";"PRO16";1;1;180
10709;13573;3568;"2022-07-24";"PRO16";1;1;180
10285;12879;2874;"2022-07-24";"PRO16";1;1;180
10281;12870;2865;"2022-07-24";"PRO16";1;1;180
10235;12804;2799;"2022-07-24";"PRO16";1;1;180
9683;11864;1859;"2022-07-24";"PRO16";1;1;180
9372;11350;1345;"2022-07-24";"PRO16";1;1;180
9349;11303;1298;"2022-07-24";"PRO16";1;1;180
9292;11202;1197;"2022-07-24";"PRO16";1;1;180
9220;11089;1084;"2022-07-24";"PRO16";1;1;180
9177;11016;1011;"2022-07-24";"PRO16";1;1;180
9175;11012;1007;"2022-07-24";"PRO16";1;1;180
9105;10896;891;"2022-07-24";"PRO16";1;1;180
8950;10658;653;"2022-07-24";"PRO16";1;1;180
8808;10422;417;"2022-07-24";"PRO16";1;1;180
12209;14692;4687;"2022-07-24";"PRO17";1;1;300
12140;13917;3912;"2022-07-24";"PRO17";1;1;300
1510;15089;5084;"2022-07-24";"PRO11";1;2;164
1402;14692;4687;"2022-07-24";"PRO11";3;3;205
1366;14566;4561;"2022-07-24";"PRO11";1;1;86
1353;14515;4510;"2022-07-24";"PRO11";1;2;180
1279;14245;4240;"2022-07-24";"PRO11";1;3;230
1187;13917;3912;"2022-07-24";"PRO11";1;2;146
1133;13757;3752;"2022-07-24";"PRO11";5;5;408
849;12870;2865;"2022-07-24";"PRO11";1;2;187
763;12606;2601;"2022-07-24";"PRO11";1;3;207
570;12012;2007;"2022-07-24";"PRO11";1;1;104
539;11929;1924;"2022-07-24";"PRO11";1;2;153
336;11303;1298;"2022-07-24";"PRO11";1;3;250
302;11202;1197;"2022-07-24";"PRO11";2;3;214
73;10422;417;"2022-07-24";"PRO11";5;3;260
7223;15293;5288;"2022-07-24";"PRO14";1;20;200
7149;15217;5212;"2022-07-24";"PRO14";1;33;330
7023;15089;5084;"2022-07-24";"PRO14";1;11;110
6852;14917;4912;"2022-07-24";"PRO14";1;25;250
6781;14844;4839;"2022-07-24";"PRO14";1;28;280
6656;14716;4711;"2022-07-24";"PRO14";1;2;20
6633;14692;4687;"2022-07-24";"PRO14";1;43;430
6513;14571;4566;"2022-07-24";"PRO14";1;25;250
6508;14566;4561;"2022-07-24";"PRO14";1;7;70
6457;14515;4510;"2022-07-24";"PRO14";4;11;110
6404;14459;4454;"2022-07-24";"PRO14";1;15;150
6198;14245;4240;"2022-07-24";"PRO14";4;6;60
5879;13917;3912;"2022-07-24";"PRO14";1;39;390
5723;13757;3752;"2022-07-24";"PRO14";1;27;270
5694;13728;3723;"2022-07-24";"PRO14";1;1;10
5592;13623;3618;"2022-07-24";"PRO14";1;5;50
5542;13573;3568;"2022-07-24";"PRO14";1;17;170
5541;13572;3567;"2022-07-24";"PRO14";1;3;30
5521;13551;3546;"2022-07-24";"PRO14";1;5;50
